zip,geography_id,predominant
47025,3942,0
47030,3940,1
47030,3952,0
47031,3908,1
47031,3912,0
47031,3942,0
47032,3912,1
47032,3942,0
47033,3912,1
47034,3912,1
47035,3952,1
47036,3908,1
47036,3912,0
47036,3940,0
47037,3908,1
47037,3912,0
47037,3942,0
47038,3942,1
47039,3908,1
47040,3942,1
47041,3908,1
47041,3912,0
47041,3942,0
47042,3912,1
47042,3942,0
47043,3912,1
47043,3942,0
47060,3912,1
47060,3942,0
47060,3952,0
47102,3912,1
47102,3921,0
47104,3905,1
47106,3905,1
47106,3912,0
47106,3915,0
47106,3921,0
47107,3915,1
47108,3912,1
47108,3921,0
47108,3937,0
47110,3915,1
47111,3905,1
47111,3912,0
47112,3912,1
47112,3915,0
47114,3912,1
47114,3915,0
47115,3912,1
47115,3915,0
47115,3921,0
47116,3910,1
47116,3937,0
47116,3943,0
47117,3915,1
47118,3910,1
47118,3912,0
47118,3937,0
47118,3943,0
47119,3905,1
47119,3912,0
47119,3915,0
47120,3912,1
47120,3915,0
47120,3921,0
47122,3912,1
47122,3915,0
47123,3910,1
47124,3912,1
47124,3915,0
47125,3912,1
47125,3915,0
47125,3921,0
47125,3937,0
47126,3905,1
47126,3921,0
47129,3912,1
47130,3905,1
47130,3912,0
47131,3912,1
47132,3912,1
47133,3912,1
47134,3912,1
47135,3915,1
47136,3912,1
47136,3915,0
47137,3912,1
47137,3915,0
47137,3943,0
47138,3905,1
47138,3912,0
47138,3921,0
47139,3920,1
47140,3912,1
47140,3921,0
47140,3937,0
47141,3905,1
47141,3912,0
47142,3915,1
47143,3905,1
47143,3912,0
47144,3912,1
47145,3912,1
47145,3915,0
47145,3921,0
47145,3937,0
47146,3912,1
47147,3905,1
47147,3912,0
47147,3921,0
47150,3905,1
47150,3912,0
47150,3915,0
47151,3912,1
47160,3915,1
47161,3912,1
47161,3915,0
47162,3905,1
47163,3905,1
47164,3912,1
47164,3915,0
47164,3921,0
47165,3905,1
47165,3915,0
47165,3921,0
47166,3912,1
47166,3915,0
47167,3912,1
47167,3921,0
47170,3902,1
47170,3905,0
47170,3912,0
47170,3921,0
47172,3905,1
47172,3912,0
47174,3910,1
47175,3910,1
47175,3937,0
47177,3905,1
47190,3912,1
47199,3912,1
47201,3883,1
47201,3912,0
47201,3921,0
47201,3924,0
47201,3941,0
47202,3912,1
47203,3883,1
47203,3912,0
47220,3912,1
47220,3921,0
47223,3908,1
47223,3912,0
47223,3942,0
47224,3912,1
47224,3942,0
47225,3912,1
47226,3912,1
47227,3912,1
47227,3921,0
47227,3942,0
47228,3921,1
47229,3912,1
47229,3921,0
47230,3912,1
47230,3921,0
47230,3942,0
47231,3912,1
47231,3921,0
47231,3942,0
47232,3883,1
47232,3908,0
47232,3912,0
47232,3921,0
47234,3883,1
47234,3908,0
47234,3912,0
47234,3940,0
47235,3883,1
47235,3912,0
47235,3921,0
47236,3883,1
47236,3908,0
47236,3912,0
47240,3883,1
47240,3908,0
47240,3912,0
47240,3940,0
47240,3942,0
47243,3905,1
47243,3912,0
47243,3921,0
47244,3883,1
47244,3908,0
47244,3912,0
47245,3912,1
47246,3883,1
47246,3908,0
47246,3912,0
47247,3912,1
47249,3921,1
47250,3912,1
47250,3921,0
47250,3942,0
47260,3912,1
47260,3921,0
47261,3908,1
47263,3908,1
47264,3921,1
47264,3941,0
47264,3948,0
47265,3908,1
47265,3912,0
47265,3921,0
47265,3942,0
47270,3912,1
47270,3921,0
47272,3908,1
47272,3912,0
47272,3940,0
47273,3883,1
47273,3908,0
47273,3912,0
47273,3921,0
47274,3883,1
47274,3912,0
47274,3921,0
47274,3942,0
47280,3912,1
47281,3912,1
47281,3921,0
47282,3912,1
47283,3908,1
47283,3912,0
47283,3942,0
47302,3917,1
47302,3918,0
47303,3918,1
47303,3923,0
47304,3918,1
47305,3918,1
47306,3918,1
47307,3917,1
47308,3918,1
47320,3918,1
47320,3923,0
47320,3952,0
47322,3917,1
47324,3912,1
47324,3952,0
47325,3952,1
47326,3923,1
47327,3912,1
47327,3917,0
47327,3952,0
47330,3952,1
47331,3912,1
47331,3917,0
47331,3940,0
47331,3952,0
47334,3917,1
47334,3918,0
47335,3909,1
47336,3918,1
47336,3923,0
47337,3913,1
47338,3918,1
47338,3923,0
47339,3912,1
47339,3952,0
47340,3918,1
47340,3923,0
47340,3952,0
47341,3912,1
47341,3952,0
47342,3918,1
47344,3912,1
47345,3952,1
47346,3912,1
47346,3917,0
47346,3952,0
47348,3918,1
47348,3923,0
47351,3912,1
47352,3912,1
47352,3917,0
47352,3940,0
47353,3912,1
47353,3952,0
47354,3912,1
47354,3917,0
47354,3918,0
47354,3952,0
47355,3952,1
47356,3912,1
47356,3917,0
47356,3918,0
47357,3912,1
47357,3917,0
47357,3952,0
47358,3912,1
47358,3952,0
47359,3918,1
47359,3923,0
47360,3912,1
47360,3917,0
47360,3918,0
47360,3952,0
47361,3912,1
47362,3912,1
47362,3917,0
47362,3952,0
47366,3912,1
47367,3917,1
47368,3918,1
47368,3923,0
47368,3952,0
47369,3923,1
47370,3912,1
47371,3923,1
47373,3923,1
47374,3901,1
47374,3912,0
47374,3952,0
47375,3901,1
47380,3918,1
47380,3923,0
47380,3952,0
47381,3923,1
47382,3923,1
47383,3918,1
47384,3912,1
47384,3917,0
47385,3912,1
47385,3917,0
47386,3912,1
47386,3917,0
47386,3918,0
47387,3912,1
47387,3917,0
47387,3952,0
47388,3912,1
47390,3923,1
47390,3952,0
47392,3912,1
47392,3952,0
47393,3912,1
47393,3952,0
47394,3923,1
47394,3952,0
47396,3918,1
47401,3912,1
47401,3941,0
47401,3948,0
47402,3911,1
47403,3912,1
47403,3948,0
47404,3912,1
47404,3941,0
47404,3948,0
47405,3912,1
47406,3912,1
47407,3941,1
47408,3912,1
47408,3941,0
47420,3948,1
47421,3907,1
47421,3912,0
47421,3921,0
47421,3948,0
47424,3912,1
47424,3948,0
47426,3912,1
47427,3912,1
47427,3941,0
47427,3948,0
47429,3912,1
47429,3941,0
47431,3912,1
47431,3941,0
47431,3948,0
47432,3907,1
47432,3910,0
47432,3912,0
47432,3937,0
47433,3912,1
47433,3941,0
47434,3912,1
47435,3941,1
47436,3912,1
47436,3921,0
47436,3948,0
47437,3937,1
47438,3912,1
47438,3948,0
47438,3951,0
47439,3948,1
47441,3912,1
47441,3948,0
47441,3951,0
47443,3907,1
47443,3912,0
47443,3948,0
47443,3951,0
47445,3912,1
47446,3907,1
47446,3912,0
47446,3921,0
47446,3937,0
47448,3883,1
47448,3912,0
47448,3921,0
47448,3941,0
47448,3948,0
47449,3912,1
47449,3948,0
47451,3907,1
47451,3912,0
47452,3912,1
47452,3921,0
47452,3937,0
47453,3948,1
47454,3910,1
47454,3912,0
47454,3937,0
47455,3912,1
47456,3912,1
47456,3916,0
47456,3941,0
47457,3948,1
47458,3912,1
47459,3948,1
47460,3912,1
47460,3941,0
47460,3948,0
47462,3907,1
47462,3912,0
47462,3948,0
47463,3948,1
47464,3912,1
47464,3941,0
47465,3912,1
47465,3948,0
47467,3921,1
47468,3941,1
47469,3907,1
47469,3912,0
47469,3937,0
47470,3907,1
47470,3912,0
47470,3948,0
47471,3912,1
47471,3948,0
47501,3904,1
47501,3907,0
47501,3910,0
47501,3912,0
47501,3951,0
47512,3907,1
47512,3912,0
47512,3951,0
47513,3910,1
47513,3943,0
47514,3943,1
47515,3910,1
47515,3943,0
47515,5305,0
47516,3912,1
47516,3951,0
47519,3907,1
47519,3912,0
47520,3903,1
47520,3943,0
47521,3910,1
47522,3907,1
47522,3948,0
47523,3910,1
47523,3912,0
47523,3943,0
47523,5305,0
47524,3912,1
47524,3951,0
47525,3943,1
47527,3907,1
47527,3910,0
47527,3937,0
47528,3907,1
47528,3912,0
47528,3951,0
47529,3907,1
47529,3912,0
47529,3948,0
47529,3951,0
47531,3943,1
47532,3910,1
47532,3943,0
47532,5305,0
47535,3951,1
47536,3943,1
47537,5305,1
47541,3910,1
47541,3912,0
47541,5305,0
47542,3910,1
47542,5305,0
47545,3910,1
47546,3895,1
47546,3907,0
47546,3910,0
47546,3951,0
47546,5305,0
47547,3910,1
47549,3910,1
47550,3943,0
47550,5305,1
47551,3943,1
47552,5305,1
47553,3907,1
47553,3910,0
47553,3912,0
47553,3948,0
47556,5305,1
47557,3907,1
47557,3912,0
47557,3951,0
47558,3907,1
47558,3912,0
47561,3912,1
47561,3951,0
47562,3907,1
47562,3912,0
47562,3948,0
47564,3907,1
47564,3910,0
47564,3951,0
47564,5305,0
47567,3907,1
47567,3912,0
47567,3951,0
47567,5305,0
47568,3907,1
47568,3912,0
47568,3951,0
47573,3912,1
47574,3943,1
47575,3910,1
47576,3910,1
47576,3943,0
47577,3910,1
47577,3943,0
47577,5305,0
47578,3907,1
47578,3912,0
47578,3948,0
47578,3951,0
47579,3943,0
47579,5305,1
47580,3910,1
47581,3907,1
47581,3910,0
47581,3912,0
47581,3937,0
47581,3948,0
47584,3912,1
47585,3912,1
47585,5305,0
47586,3903,1
47586,3943,0
47588,3943,1
47590,3910,1
47590,3951,0
47590,5305,0
47591,3912,1
47591,3951,0
47596,3912,1
47597,3907,1
47597,3912,0
47597,3951,0
47598,3912,1
47598,3951,0
47598,5305,0
47601,3943,0
47601,5305,1
47610,5305,1
47611,3943,0
47611,5305,1
47612,3912,1
47612,3951,0
47612,5305,0
47613,3912,1
47613,5305,0
47614,5305,1
47615,3943,0
47615,5305,1
47616,3912,1
47616,3951,0
47617,5305,1
47618,5305,1
47619,3912,1
47619,5305,0
47620,5305,1
47629,5305,1
47630,5305,1
47631,3912,1
47631,3951,0
47631,5305,0
47633,3912,1
47633,3951,0
47633,5305,0
47634,3943,0
47634,5305,1
47635,3943,0
47635,5305,1
47637,3912,1
47637,5305,0
47638,3951,0
47638,5305,1
47639,5305,1
47640,3912,1
47640,3951,0
47647,5305,1
47648,3912,1
47648,5305,0
47649,3912,1
47649,3951,0
47649,5305,0
47654,3912,1
47660,3912,1
47660,3951,0
47660,5305,0
47665,3912,1
47665,3951,0
47665,5305,0
47666,3912,1
47666,3951,0
47670,3912,1
47670,3951,0
47670,5305,0
47683,3912,1
47701,5305,1
47702,5305,1
47703,5305,1
47704,5305,1
47705,5305,1
47706,5305,1
47708,5305,1
47710,5305,1
47711,5305,1
47712,5305,1
47713,5305,1
47714,5305,1
47715,5305,1
47716,5305,1
47719,5305,1
47720,5305,1
47721,5305,1
47722,5305,1
47724,5305,1
47725,5305,1
47727,5305,1
47728,5305,1
47730,5305,1
47731,5305,1
47732,5305,1
47733,5305,1
47734,5305,1
47735,5305,1
47736,5305,1
47737,5305,1
47740,5305,1
47744,5305,1
47747,5305,1
47750,5305,1
47801,3912,1
47802,3912,1
47802,3948,0
47802,3951,0
47803,3912,1
47804,3912,1
47805,3912,1
47807,3912,1
47808,3912,1
47809,3912,1
47811,3911,1
47812,3911,1
47830,3938,1
47831,3912,1
47832,3912,1
47832,3938,0
47833,3912,1
47833,3941,0
47833,3948,0
47834,3912,1
47834,3938,0
47834,3948,0
47836,3912,1
47837,3912,1
47837,3938,0
47838,3912,1
47838,3948,0
47838,3951,0
47840,3912,1
47840,3938,0
47840,3941,0
47840,3948,0
47841,3912,1
47841,3948,0
47842,3912,1
47845,3912,1
47846,3912,1
47846,3948,0
47847,3912,1
47848,3912,1
47848,3948,0
47848,3951,0
47849,3951,1
47850,3912,1
47850,3951,0
47851,3912,1
47852,3912,1
47853,3912,1
47854,3912,1
47854,3938,0
47855,3912,1
47857,3912,1
47858,3912,1
47858,3948,0
47858,3951,0
47859,3938,1
47860,3912,1
47861,3912,1
47861,3951,0
47862,3912,1
47862,3938,0
47863,3912,1
47865,3912,1
47866,3912,1
47866,3951,0
47868,3912,1
47868,3941,0
47868,3948,0
47869,3951,1
47870,3951,1
47871,3912,1
47872,3912,1
47872,3938,0
47874,3912,1
47874,3938,0
47875,3912,1
47876,3912,1
47878,3912,1
47879,3912,1
47879,3951,0
47880,3912,1
47881,3912,1
47882,3912,1
47882,3951,0
47884,3912,1
47885,3912,1
47885,3951,0
47901,3912,1
47902,3912,1
47903,3912,1
47904,3912,1
47905,3912,1
47905,3945,0
47906,3887,1
47906,3912,0
47906,3945,0
47907,3912,1
47909,3912,1
47909,3945,0
47916,3912,1
47917,3950,1
47918,3912,1
47918,3934,0
47918,3945,0
47920,3887,1
47920,3912,0
47920,3945,0
47921,3934,1
47922,3922,1
47922,3934,0
47923,3887,1
47923,3934,0
47923,3945,0
47924,3945,1
47925,3887,1
47926,3887,1
47926,3934,0
47928,3912,1
47928,3938,0
47929,3887,1
47929,3934,0
47930,3912,1
47930,3945,0
47932,3912,1
47932,3945,0
47933,3884,1
47933,3906,0
47933,3912,0
47933,3916,0
47933,3938,0
47933,3945,0
47934,3906,1
47935,3906,1
47936,3906,1
47937,3906,1
47938,3906,1
47939,3906,1
47940,3884,1
47940,3912,0
47940,3945,0
47941,3912,1
47942,3934,1
47943,3922,1
47943,3934,0
47944,3934,1
47946,3887,1
47946,3922,0
47946,3934,0
47948,3922,1
47948,3934,0
47949,3912,1
47949,3938,0
47949,3945,0
47950,3887,1
47950,3934,0
47951,3934,1
47952,3912,1
47952,3938,0
47952,3945,0
47954,3884,1
47954,3906,0
47954,3912,0
47954,3916,0
47954,3938,0
47955,3945,1
47957,3887,1
47957,3922,0
47957,3925,0
47957,3934,0
47958,3912,1
47959,3887,1
47959,3934,0
47960,3887,1
47960,3934,0
47962,3945,1
47963,3934,1
47964,3932,1
47965,3912,1
47966,3912,1
47967,3945,1
47968,3884,1
47968,3906,0
47968,3916,0
47969,3912,1
47970,3887,1
47970,3945,0
47971,3934,1
47974,3912,1
47974,3938,0
47974,3945,0
47975,3934,1
47977,3887,1
47977,3922,0
47977,3934,0
47978,3887,1
47978,3900,0
47978,3922,0
47978,3934,0
47980,3887,1
47980,3934,0
47981,3945,1
47982,3912,1
47983,3912,1
47984,3950,1
47986,3932,1
47987,3912,1
47987,3945,0
47988,3912,1
47989,3912,1
47989,3938,0
47990,3912,1
47990,3938,0
47990,3945,0
47991,3912,1
47992,3912,1
47992,3945,0
47993,3912,1
47993,3945,0
47994,3912,1
47994,3945,0
47995,3887,1
47995,3922,0
47995,3934,0
47996,3945,1
47997,3886,1
48001,4164,1
48002,4164,1
48003,4164,1
48004,4164,1
48005,4164,1
48006,4164,1
48006,4172,0
48007,4164,1
48009,4164,1
48012,4164,1
48014,4164,1
48015,4164,1
48017,4164,1
48021,4164,1
48022,4164,1
48023,4164,1
48025,4164,1
48026,4164,1
48027,4164,1
48028,4164,1
48030,4164,1
48032,4164,1
48033,4164,1
48034,4164,1
48035,4164,1
48036,4164,1
48037,4164,1
48038,4164,1
48039,4164,1
48040,4164,1
48041,4164,1
48042,4164,1
48043,4164,1
48044,4164,1
48045,4164,1
48046,4164,1
48047,4164,1
48048,4164,1
48049,4164,1
48050,4164,1
48051,4164,1
48054,4164,1
48059,4164,1
48060,4164,1
48061,4164,1
48062,4164,1
48063,4164,1
48064,4164,1
48065,4164,1
48066,4164,1
48067,4164,1
48068,4164,1
48069,4164,1
48070,4164,1
48071,4164,1
48072,4164,1
48073,4164,1
48074,4164,1
48075,4164,1
48076,4164,1
48079,4164,1
48080,4164,1
48081,4164,1
48082,4164,1
48083,4164,1
48084,4164,1
48085,4164,1
48086,4164,1
48088,4164,1
48089,4164,1
48090,4164,1
48091,4164,1
48092,4164,1
48093,4164,1
48094,4164,1
48095,4164,1
48096,4164,1
48097,4164,1
48097,4172,0
48098,4164,1
48099,4164,1
48101,4164,1
48103,4164,1
48104,4164,1
48105,4164,1
48106,4164,1
48107,4164,1
48108,4164,1
48109,4164,1
48110,4164,1
48111,4164,1
48112,4164,1
48113,4164,1
48114,4164,1
48115,4163,1
48115,4164,0
48116,4164,1
48117,4164,1
48118,4163,1
48118,4164,0
48118,4174,0
48120,4164,1
48121,4164,1
48122,4164,1
48123,4164,1
48124,4164,1
48125,4164,1
48126,4164,1
48127,4164,1
48128,4164,1
48130,4164,1
48131,4164,1
48133,4163,1
48133,4164,0
48134,4164,1
48135,4164,1
48136,4164,1
48137,4163,1
48137,4164,0
48137,4174,0
48138,4164,1
48139,4164,1
48140,4163,1
48140,4164,0
48141,4164,1
48143,4164,1
48144,4163,1
48144,4170,0
48145,4163,1
48145,4164,0
48146,4164,1
48146,4180,0
48150,4164,1
48151,4164,1
48152,4164,1
48153,4164,1
48154,4164,1
48157,4163,1
48158,4163,1
48158,4164,0
48158,4170,0
48159,4164,1
48160,4164,1
48161,4163,1
48161,4164,0
48162,4164,1
48164,4164,1
48165,4164,1
48166,4164,1
48167,4164,1
48168,4164,1
48169,4163,1
48169,4164,0
48170,4164,1
48173,4164,1
48174,4164,1
48175,4164,1
48176,4164,1
48177,4163,1
48178,4164,1
48179,4164,1
48180,4164,1
48182,4163,1
48182,4164,0
48182,4170,0
48183,4164,1
48184,4164,1
48185,4164,1
48186,4164,1
48187,4164,1
48188,4164,1
48189,4164,1
48190,4164,1
48191,4164,1
48192,4164,1
48192,4180,0
48193,4164,1
48193,4180,0
48195,4164,1
48195,4180,0
48197,4164,1
48198,4164,1
48201,4164,1
48202,4164,1
48203,4164,1
48204,4164,1
48205,4164,1
48206,4164,1
48207,4164,1
48208,4164,1
48209,4164,1
48210,4164,1
48211,4164,1
48212,4164,1
48213,4164,1
48214,4164,1
48215,4164,1
48216,4164,1
48217,4164,1
48218,4164,1
48219,4164,1
48220,4164,1
48221,4164,1
48222,4164,1
48223,4164,1
48224,4164,1
48225,4164,1
48226,4164,1
48227,4164,1
48228,4164,1
48229,4164,1
48230,4164,1
48231,4164,1
48232,4164,1
48233,4164,1
48234,4164,1
48235,4164,1
48236,4164,1
48237,4164,1
48238,4164,1
48239,4164,1
48240,4164,1
48242,4164,1
48243,4164,1
48244,4164,1
48255,4164,1
48260,4164,1
48264,4164,1
48265,4164,1
48266,4164,1
48267,4164,1
48268,4164,1
48269,4164,1
48272,4164,1
48275,4164,1
48277,4164,1
48278,4164,1
48279,4164,1
48288,4164,1
48301,4164,1
48302,4164,1
48303,4164,1
48304,4164,1
48306,4164,1
48307,4164,1
48308,4164,1
48309,4164,1
48310,4164,1
48311,4164,1
48312,4164,1
48313,4164,1
48314,4164,1
48315,4164,1
48316,4164,1
48317,4164,1
48318,4164,1
48320,4164,1
48321,4164,1
48322,4164,1
48323,4164,1
48324,4164,1
48325,4164,1
48326,4164,1
48327,4164,1
48328,4164,1
48329,4164,1
48330,4164,1
48331,4164,1
48332,4164,1
48333,4164,1
48334,4164,1
48335,4164,1
48336,4164,1
48340,4164,1
48341,4164,1
48342,4164,1
48343,4164,1
48346,4164,1
48347,4164,1
48348,4164,1
48350,4164,1
48353,4164,1
48356,4164,1
48357,4164,1
48359,4164,1
48360,4164,1
48361,4164,1
48362,4164,1
48363,4164,1
48366,4164,1
48367,4164,1
48370,4164,1
48371,4164,1
48374,4164,1
48375,4164,1
48376,4164,1
48377,4164,1
48380,4164,1
48381,4164,1
48382,4164,1
48383,4164,1
48386,4164,1
48387,4164,1
48390,4164,1
48391,4164,1
48393,4164,1
48397,4164,1
48401,4164,1
48401,4172,0
48410,4164,1
48410,4172,0
48411,4163,1
48412,4164,1
48413,4164,1
48413,4172,0
48414,4163,1
48415,4163,1
48415,4164,0
48415,4172,0
48416,4164,1
48416,4172,0
48417,4163,1
48418,4163,1
48418,4164,0
48419,4164,1
48419,4172,0
48420,4163,1
48420,4164,0
48420,4172,0
48421,4163,1
48421,4164,0
48422,4164,1
48422,4172,0
48423,4163,1
48423,4164,0
48426,4164,1
48426,4172,0
48427,4164,1
48427,4172,0
48428,4164,1
48429,4163,1
48430,4163,1
48430,4164,0
48432,4164,1
48432,4172,0
48433,4163,1
48434,4164,1
48434,4172,0
48435,4164,1
48435,4172,0
48436,4163,1
48437,4163,1
48438,4163,1
48438,4164,0
48439,4163,1
48439,4164,0
48440,4164,1
48441,4164,1
48441,4172,0
48442,4163,1
48442,4164,0
48444,4164,1
48445,4164,1
48445,4172,0
48446,4164,1
48449,4163,1
48450,4164,1
48450,4172,0
48451,4163,1
48453,4164,1
48453,4172,0
48454,4164,1
48454,4172,0
48455,4164,1
48456,4164,1
48456,4172,0
48457,4163,1
48458,4163,1
48460,4163,1
48461,4164,1
48462,4163,1
48462,4164,0
48463,4163,1
48463,4164,0
48464,4163,1
48464,4164,0
48464,4172,0
48465,4164,1
48465,4172,0
48466,4164,1
48466,4172,0
48467,4164,1
48467,4172,0
48468,4164,1
48468,4172,0
48469,4164,1
48469,4172,0
48470,4164,1
48470,4172,0
48471,4164,1
48471,4172,0
48472,4164,1
48472,4172,0
48473,4163,1
48475,4164,1
48475,4172,0
48476,4163,1
48480,4163,1
48501,4163,1
48502,4163,1
48503,4163,1
48504,4163,1
48505,4163,1
48506,4163,1
48507,4163,1
48509,4163,1
48519,4163,1
48529,4163,1
48531,4163,1
48532,4163,1
48550,4163,1
48551,4163,1
48552,4163,1
48553,4163,1
48554,4163,1
48555,4163,1
48556,4163,1
48557,4163,1
48601,4163,1
48602,4163,1
48603,4163,1
48604,4163,1
48605,4163,1
48606,4163,1
48607,4163,1
48608,4163,1
48609,4163,1
48610,4163,1
48611,4163,1
48612,4163,1
48613,4163,1
48614,4163,1
48614,4174,0
48615,4163,1
48616,4163,1
48617,4163,1
48617,4174,0
48618,4163,1
48619,4163,1
48619,4165,0
48619,4171,0
48620,4163,1
48621,4163,1
48621,4171,0
48622,4163,1
48622,4174,0
48623,4163,1
48624,4163,1
48625,4163,1
48625,4165,0
48626,4163,1
48627,4163,1
48628,4163,1
48629,4163,1
48630,4163,1
48631,4163,1
48632,4163,1
48632,4165,0
48632,4174,0
48633,4163,1
48634,4163,1
48635,4163,1
48636,4163,1
48636,4165,0
48636,4171,0
48637,4163,1
48638,4163,1
48640,4163,1
48641,4163,1
48642,4163,1
48647,4163,1
48647,4165,0
48647,4171,0
48649,4163,1
48650,4163,1
48651,4163,1
48652,4163,1
48653,4163,1
48653,4165,0
48654,4163,1
48654,4165,0
48655,4163,1
48655,4174,0
48656,4163,1
48657,4163,1
48658,4163,1
48659,4163,1
48661,4163,1
48661,4165,0
48662,4163,1
48662,4174,0
48663,4163,1
48667,4163,1
48670,4163,1
48674,4163,1
48686,4163,1
48701,4164,1
48701,4172,0
48703,4163,1
48705,4163,1
48705,4171,0
48706,4131,1
48706,4163,0
48707,4131,1
48708,4131,1
48708,4163,0
48710,4163,1
48720,4164,1
48720,4172,0
48721,4163,1
48721,4171,0
48722,4163,1
48723,4164,1
48723,4172,0
48724,4163,1
48725,4164,1
48725,4172,0
48726,4164,1
48726,4172,0
48727,4164,1
48727,4172,0
48728,4130,1
48728,4163,0
48728,4171,0
48729,4164,1
48729,4172,0
48730,4163,1
48731,4164,1
48731,4172,0
48732,4131,1
48732,4163,0
48733,4163,1
48733,4164,0
48733,4172,0
48734,4163,1
48734,4164,0
48735,4164,1
48735,4172,0
48736,4164,1
48737,4163,1
48737,4171,0
48738,4163,1
48739,4163,1
48740,4163,1
48740,4171,0
48741,4164,1
48741,4172,0
48742,4163,1
48742,4171,0
48743,4163,1
48744,4164,1
48744,4172,0
48745,4163,1
48746,4163,1
48746,4164,0
48746,4172,0
48747,4163,1
48748,4163,1
48749,4163,1
48750,4163,1
48754,4164,1
48754,4172,0
48755,4164,1
48755,4172,0
48756,4163,1
48757,4163,1
48757,4164,0
48758,4163,1
48758,4164,0
48759,4164,1
48759,4172,0
48760,4164,1
48760,4172,0
48761,4163,1
48761,4171,0
48762,4130,1
48762,4163,0
48762,4171,0
48763,4163,1
48764,4163,1
48765,4163,1
48766,4163,1
48767,4164,1
48767,4172,0
48768,4163,1
48768,4164,0
48768,4172,0
48769,4163,1
48769,4164,0
48770,4163,1
48787,4163,1
48801,4163,1
48801,4174,0
48802,4163,1
48804,4163,1
48805,4163,1
48806,4163,1
48806,4174,0
48807,4163,1
48807,4174,0
48808,4163,1
48809,4163,1
48809,4165,0
48811,4163,1
48811,4174,0
48812,4163,1
48812,4174,0
48813,4163,1
48813,4174,0
48815,4163,1
48815,4174,0
48816,4163,1
48817,4163,1
48818,4163,1
48818,4174,0
48819,4163,1
48819,4164,0
48819,4174,0
48820,4163,0
48820,4168,1
48820,4174,0
48821,4163,1
48821,4174,0
48822,4163,1
48822,4174,0
48823,4163,0
48823,4168,1
48824,4168,1
48825,4168,1
48826,4168,1
48827,4163,1
48827,4174,0
48829,4163,1
48829,4174,0
48830,4163,1
48830,4174,0
48831,4163,1
48831,4174,0
48832,4163,1
48832,4174,0
48833,4163,1
48833,4174,0
48834,4163,1
48834,4174,0
48835,4163,1
48835,4174,0
48836,4163,1
48836,4164,0
48837,4163,1
48837,4174,0
48838,4163,1
48838,4165,0
48838,4174,0
48840,4163,1
48840,4164,0
48841,4163,1
48842,4163,0
48842,4168,1
48843,4163,1
48843,4164,0
48844,4164,1
48845,4163,1
48845,4174,0
48846,4163,1
48846,4174,0
48847,4163,1
48847,4174,0
48848,4163,1
48849,4163,1
48849,4165,0
48849,4174,0
48850,4163,1
48850,4165,0
48850,4174,0
48851,4163,1
48851,4174,0
48852,4163,1
48852,4174,0
48853,4163,1
48853,4174,0
48854,4163,1
48854,4164,0
48854,4174,0
48855,4163,1
48855,4164,0
48856,4163,1
48856,4174,0
48857,4163,1
48858,4163,1
48858,4174,0
48859,4163,1
48860,4163,1
48860,4174,0
48861,4163,1
48861,4174,0
48862,4163,1
48863,4163,1
48864,4163,1
48864,4164,0
48865,4163,1
48866,4163,1
48866,4174,0
48867,4163,1
48870,4163,1
48871,4163,1
48871,4174,0
48872,4163,1
48872,4164,0
48873,4163,1
48873,4174,0
48874,4163,1
48874,4174,0
48875,4163,1
48875,4174,0
48876,4163,1
48876,4174,0
48877,4163,1
48877,4174,0
48878,4163,1
48878,4174,0
48879,4163,1
48879,4174,0
48880,4163,1
48880,4174,0
48881,4163,1
48881,4174,0
48882,4163,1
48883,4163,1
48883,4174,0
48884,4163,1
48884,4174,0
48885,4163,1
48886,4163,1
48886,4174,0
48887,4163,1
48888,4163,1
48888,4174,0
48889,4163,1
48889,4174,0
48890,4163,1
48890,4174,0
48891,4163,1
48891,4174,0
48892,4163,1
48892,4164,0
48892,4174,0
48893,4163,1
48893,4174,0
48894,4163,1
48894,4174,0
48895,4163,1
48895,4164,0
48895,4174,0
48896,4163,1
48896,4174,0
48897,4163,1
48897,4165,0
48897,4174,0
48901,4168,1
48906,4163,0
48906,4168,1
48906,4174,0
48908,4163,1
48909,4163,1
48910,4163,0
48910,4168,1
48911,4163,0
48911,4168,1
48912,4163,0
48912,4168,1
48913,4163,1
48915,4168,1
48916,4168,1
48917,4163,0
48917,4168,1
48917,4174,0
48918,4163,1
48919,4168,1
48921,4168,1
48922,4168,1
48924,4163,1
48929,4168,1
48930,4168,1
48933,4168,1
48937,4168,1
48950,4168,1
48951,4168,1
48956,4168,1
48980,4163,1
49001,4163,0
49001,4167,0
49001,4170,0
49002,4163,1
49002,4167,0
49002,4170,0
49003,4163,0
49004,4163,0
49004,4165,0
49004,4170,0
49005,4163,0
49006,4163,0
49006,4170,0
49007,4163,0
49008,4163,0
49008,4167,0
49008,4170,0
49009,4163,0
49009,4170,0
49010,4163,1
49010,4165,0
49011,4163,1
49011,4170,0
49012,4163,1
49012,4165,0
49013,4163,1
49013,4170,0
49014,4163,1
49014,4174,0
49015,4163,1
49016,4163,1
49017,4163,1
49017,4165,0
49017,4174,0
49018,4163,1
49019,4163,0
49019,4167,0
49019,4170,0
49020,4163,1
49021,4163,1
49021,4174,0
49022,4167,1
49022,4170,0
49023,4167,1
49024,4163,1
49024,4167,0
49024,4170,0
49026,4163,1
49026,4170,0
49027,4163,1
49028,4163,1
