zcta,geography_id,intersection_proportion
39042,1515,0.012659
39044,24,1.0
39044,1511,0.407553
39044,1514,0.592447
39045,24,1.0
39045,1495,1.0
39046,24,1.0
39046,1495,0.998471
39046,1532,0.001529
39047,24,1.0
39047,1511,1.0
39051,24,1.0
39051,1454,0.014275
39051,1490,0.908995
39051,1495,0.022422
39051,1500,0.054307
39054,24,1.0
39054,1513,1.0
39056,24,1.0
39056,1475,1.0
39057,24,1.0
39057,1501,0.874806
39057,1512,0.125194
39058,24,1.0
39058,1475,1.0
39059,24,1.0
39059,1465,0.945452
39059,1475,0.054548
39061,24,1.0
39061,1513,1.0
39062,24,1.0
39062,1514,1.0
39063,24,1.0
39063,1476,1.0
39066,24,1.0
39066,1475,1.0
39067,24,1.0
39067,1454,1.0
39069,24,1.0
39069,1469,0.029657
39069,1482,0.970343
39071,24,1.0
39071,1475,0.008901
39071,1495,0.991099
39073,24,1.0
39073,1511,0.780318
39073,1514,0.219682
39074,24,1.0
39074,1512,0.832683
39074,1515,0.167317
39078,24,1.0
39078,1465,0.994987
39078,1514,0.005013
39079,24,1.0
39079,1454,0.538598
39079,1476,0.370027
39079,1495,0.091375
39082,24,1.0
39082,1514,1.0
39083,24,1.0
39083,1465,0.983187
39083,1493,0.016813
39086,24,1.0
39086,1461,0.656209
39086,1465,0.343791
39088,24,1.0
39088,1513,1.0
39090,24,1.0
39090,1454,0.840477
39090,1490,0.15494
39090,1500,0.000924
39090,1530,0.003659
39092,24,1.0
39092,1501,0.141883
39092,1512,0.798491
39092,1515,0.059626
39094,24,1.0
39094,1490,0.431176
39094,1511,0.190001
39094,1512,0.378823
39095,24,1.0
39095,1458,0.056722
39095,1476,0.918447
39095,1532,0.024832
39096,24,1.0
39096,1461,0.182971
39096,1482,0.817029
39097,24,1.0
39097,1477,1.0
39108,24,1.0
39108,1454,0.495746
39108,1460,0.277514
39108,1530,0.22674
39110,24,1.0
39110,1495,1.0
39111,24,1.0
39111,1514,0.789897
39111,1515,0.210103
39113,24,1.0
39113,1478,1.0
39114,24,1.0
39114,1511,0.118205
39114,1514,0.881445
39114,1515,0.00035
39115,24,1.0
39115,1477,1.0
39116,24,1.0
39116,1515,1.0
39117,24,1.0
39117,1511,0.038238
39117,1512,0.703888
39117,1515,0.257875
39119,24,1.0
39119,1466,0.559906
39119,1483,0.156794
39119,1514,0.124779
39119,1515,0.158521
39120,24,1.0
39120,1451,0.874813
39120,1482,0.125187
39140,24,1.0
39140,1483,0.364108
39140,1489,0.315672
39140,1514,0.32022
39144,24,1.0
39144,1461,0.610905
39144,1465,0.175092
39144,1482,0.214003
39145,24,1.0
39145,1511,0.97986
39145,1512,0.02014
39146,24,1.0
39146,1476,0.402425
39146,1495,0.425935
39146,1532,0.171639
39148,24,1.0
39148,1511,1.0
39149,24,1.0
39149,1514,1.0
39150,24,1.0
39150,1461,1.0
39152,24,1.0
39152,1512,0.350329
39152,1515,0.649671
39153,24,1.0
39153,1515,1.0
39154,24,1.0
39154,1475,1.0
39156,24,1.0
39156,1525,1.0
39157,24,1.0
39157,1495,1.0
39159,24,1.0
39159,1478,0.445479
39159,1513,0.554521
39160,24,1.0
39160,1454,0.917434
39160,1490,0.082566
39162,24,1.0
39162,1532,1.0
39166,24,1.0
39166,1477,1.0
39167,24,1.0
39167,1511,1.0
39168,24,1.0
39168,1466,0.156328
39168,1484,0.198009
39168,1515,0.645663
39169,24,1.0
39169,1476,1.0
39170,24,1.0
39170,1465,0.022017
39170,1475,0.977983
39173,24,1.0
39173,1532,1.0
39174,24,1.0
39174,1475,0.391579
39174,1495,0.608421
39175,24,1.0
39175,1461,0.156465
39175,1465,0.255487
39175,1475,0.588049
39176,24,1.0
39176,1454,0.209558
39176,1458,0.686047
39176,1499,0.104394
39177,24,1.0
39177,1478,1.0
39179,24,1.0
39179,1532,1.0
39180,24,1.0
39180,1525,1.0
39183,24,1.0
39183,1478,0.133917
39183,1525,0.866083
39189,24,1.0
39189,1490,0.743776
39189,1512,0.256224
39191,24,1.0
39191,1465,0.603993
39191,1489,0.015586
39191,1493,0.380421
39192,24,1.0
39192,1454,0.571984
39192,1458,0.132708
39192,1476,0.295308
39193,24,1.0
39193,1511,1.0
39194,24,1.0
39194,1477,0.055457
39194,1532,0.944543
39201,24,1.0
39201,1475,1.0
39202,24,1.0
39202,1475,1.0
39203,24,1.0
39203,1475,1.0
39204,24,1.0
39204,1475,1.0
39206,24,1.0
39206,1475,1.0
39208,24,1.0
39208,1511,1.0
39209,24,1.0
39209,1475,0.967806
39209,1495,0.032194
39210,24,1.0
39210,1475,1.0
39211,24,1.0
39211,1475,1.0
39212,24,1.0
39212,1475,1.0
39213,24,1.0
39213,1475,0.970311
39213,1495,0.029689
39216,24,1.0
39216,1475,1.0
39217,24,1.0
39217,1475,1.0
39218,24,1.0
39218,1511,1.0
39232,24,1.0
39232,1511,1.0
39269,24,1.0
39269,1475,1.0
39272,24,1.0
39272,1475,1.0
39301,24,1.0
39301,1462,0.31083
39301,1488,0.68917
39305,24,1.0
39305,1488,1.0
39307,24,1.0
39307,1488,1.0
39309,24,1.0
39309,1488,1.0
39320,24,1.0
39320,1485,0.422679
39320,1488,0.577321
39322,24,1.0
39322,1527,1.0
39323,24,1.0
39323,1488,0.336709
39323,1501,0.663291
39324,24,1.0
39324,1527,1.0
39325,24,1.0
39325,1485,0.298488
39325,1488,0.559869
39325,1500,0.101369
39325,1501,0.040274
39326,24,1.0
39326,1485,0.729801
39326,1488,0.270199
39327,24,1.0
39327,1501,1.0
39328,24,1.0
39328,1485,1.0
39330,24,1.0
39330,1462,0.58046
39330,1481,0.088126
39330,1488,0.286959
39330,1501,0.044454
39332,24,1.0
39332,1481,0.097839
39332,1501,0.902161
39335,24,1.0
39335,1485,0.145915
39335,1488,0.854085
39336,24,1.0
39336,1481,0.086489
39336,1501,0.867906
39336,1515,0.045606
39337,24,1.0
39337,1500,0.058565
39337,1501,0.941435
39338,24,1.0
39338,1481,0.817145
39338,1515,0.182855
39339,24,1.0
39339,1530,1.0
39341,24,1.0
39341,1502,0.963184
39341,1530,0.036816
39342,24,1.0
39342,1488,1.0
39345,24,1.0
39345,1481,0.163986
39345,1501,0.836014
39346,24,1.0
39346,1500,0.141699
39346,1530,0.858301
39347,24,1.0
39347,1462,0.34831
39347,1481,0.65169
39348,24,1.0
39348,1481,1.0
39350,24,1.0
39350,1485,0.019774
39350,1490,0.016577
39350,1500,0.905421
39350,1530,0.058228
39352,24,1.0
39352,1485,1.0
39354,24,1.0
39354,1485,0.723647
39354,1500,0.077915
39354,1502,0.079804
39354,1530,0.118633
39355,24,1.0
39355,1462,1.0
39356,24,1.0
39356,1481,1.0
39358,24,1.0
39358,1485,0.962361
39358,1502,0.037639
39359,24,1.0
39359,1512,1.0
39360,24,1.0
39360,1462,0.616196
39360,1527,0.383804
39361,24,1.0
39361,1485,0.001369
39361,1502,0.998631
39362,24,1.0
39362,1471,0.647644
39362,1527,0.352356
39363,24,1.0
39363,1462,1.0
39364,24,1.0
39364,1488,1.0
39365,24,1.0
39365,1485,0.001629
39365,1490,0.005566
39365,1500,0.710343
39365,1501,0.282283
39365,1512,0.00018
39366,24,1.0
39366,1462,0.560434
39366,1481,0.439566
39367,24,1.0
39367,1462,0.045979
39367,1527,0.954021
39401,24,1.0
39401,1466,0.00437
39401,1468,0.95407
39401,1484,0.039474
39401,1487,0.002086
39402,24,1.0
39402,1466,0.016383
39402,1468,0.418993
39402,1487,0.564624
39406,24,1.0
39406,1468,1.0
39421,24,1.0
39421,1483,0.827827
39421,1496,0.172173
39422,24,1.0
39422,1481,0.714526
39422,1515,0.285474
39423,24,1.0
39423,1471,0.026257
39423,1506,0.973743
39425,24,1.0
39425,1468,0.205338
39425,1506,0.794662
39426,24,1.0
39426,1473,0.102272
39426,1505,0.897728
39427,24,1.0
39427,1483,1.0
39428,24,1.0
39428,1466,1.0
39429,24,1.0
39429,1483,0.01359
39429,1487,0.026939
39429,1496,0.95947
39437,24,1.0
39437,1484,1.0
39439,24,1.0
39439,1462,0.069575
39439,1481,0.671326
39439,1484,0.190431
39439,1527,0.068668
39440,24,1.0
39440,1484,1.0
39443,24,1.0
39443,1481,0.140508
39443,1484,0.684332
39443,1527,0.17516
39451,24,1.0
39451,1471,1.0
39452,24,1.0
39452,1470,0.719445
39452,1471,0.167456
39452,1480,0.113099
39455,24,1.0
39455,1468,0.10673
39455,1487,0.459522
39455,1496,0.037829
39455,1505,0.311432
39455,1516,0.084487
39456,24,1.0
39456,1470,0.238637
39456,1471,0.464454
39456,1506,0.296909
39459,24,1.0
39459,1484,1.0
39461,24,1.0
39461,1471,1.0
39462,24,1.0
39462,1506,1.0
39464,24,1.0
39464,1484,0.843287
39464,1506,0.156713
39465,24,1.0
39465,1468,0.765376
39465,1484,0.005748
39465,1506,0.228876
39466,24,1.0
39466,1473,0.366165
39466,1505,0.633835
39470,24,1.0
39470,1473,0.010764
39470,1505,0.988008
39470,1516,0.001228
39474,24,1.0
39474,1466,0.006417
39474,1483,0.993583
39475,24,1.0
39475,1468,0.170404
39475,1487,0.829596
39476,24,1.0
39476,1471,0.327515
39476,1484,0.057141
39476,1506,0.418558
39476,1527,0.196786
39477,24,1.0
39477,1484,1.0
39478,24,1.0
39478,1496,0.54062
39478,1524,0.45938
39479,24,1.0
39479,1466,0.86884
39479,1484,0.13116
39480,24,1.0
39480,1481,0.045634
39480,1484,0.954366
39481,24,1.0
39481,1481,0.987421
39481,1515,0.012579
39482,24,1.0
39482,1466,0.09366
39482,1483,0.157906
39482,1487,0.690504
39482,1496,0.05793
39483,24,1.0
39483,1496,0.966871
39483,1524,0.033129
39501,24,1.0
39501,1474,1.0
39503,24,1.0
39503,1474,1.0
39507,24,1.0
39507,1474,1.0
39520,24,1.0
39520,1473,1.0
39525,24,1.0
39525,1473,1.0
39529,24,1.0
39529,1473,1.0
39530,24,1.0
39530,1474,1.0
39531,24,1.0
39531,1474,1.0
39532,24,1.0
39532,1474,0.893463
39532,1480,0.106537
39534,24,1.0
39534,1474,1.0
39540,24,1.0
39540,1474,1.0
39553,24,1.0
39553,1480,1.0
39556,24,1.0
39556,1473,1.0
39560,24,1.0
39560,1474,1.0
39561,24,1.0
39561,1516,1.0
39562,24,1.0
39562,1480,1.0
39563,24,1.0
39563,1480,1.0
39564,24,1.0
39564,1480,1.0
39565,24,1.0
39565,1474,0.03757
39565,1480,0.96243
39567,24,1.0
39567,1480,1.0
39571,24,1.0
39571,1473,0.042145
39571,1474,0.957855
39572,24,1.0
39572,1473,1.0
39573,24,1.0
39573,1470,0.160857
39573,1473,0.115621
39573,1474,0.025387
39573,1480,0.081574
39573,1505,0.028178
39573,1516,0.588383
39574,24,1.0
39574,1474,0.984933
39574,1516,0.015067
39576,24,1.0
39576,1473,1.0
39577,24,1.0
39577,1468,0.167153
39577,1506,0.284899
39577,1516,0.547949
39581,24,1.0
39581,1480,1.0
39595,24,1.0
39595,1480,1.0
39601,24,1.0
39601,1469,0.094581
39601,1493,0.905419
39629,24,1.0
39629,1493,1.0
39630,24,1.0
39630,1469,1.0
39631,24,1.0
39631,1453,0.303711
39631,1529,0.696289
39633,24,1.0
39633,1453,0.098301
39633,1529,0.901699
39635,24,1.0
39635,1507,1.0
39638,24,1.0
39638,1453,0.832752
39638,1529,0.167248
39641,24,1.0
39641,1489,0.508956
39641,1493,0.023017
39641,1507,0.06259
39641,1524,0.405436
39643,24,1.0
39643,1496,0.737872
39643,1524,0.262128
39645,24,1.0
39645,1453,1.0
39647,24,1.0
39647,1469,0.954278
39647,1493,0.045722
39648,24,1.0
39648,1507,1.0
39652,24,1.0
39652,1453,0.274071
39652,1507,0.725929
39653,24,1.0
39653,1453,0.018869
39653,1469,0.941868
39653,1482,0.039264
39654,24,1.0
39654,1489,0.968098
39654,1493,0.031902
39656,24,1.0
39656,1483,0.761653
39656,1489,0.238347
39657,24,1.0
39657,1453,0.421682
39657,1507,0.575727
39657,1524,0.002591
39661,24,1.0
39661,1451,0.166197
39661,1469,0.832588
39661,1482,0.001215
39662,24,1.0
39662,1489,0.072677
39662,1493,0.658633
39662,1507,0.26869
39663,24,1.0
39663,1483,0.067526
39663,1489,0.932474
39664,24,1.0
39664,1453,0.582636
39664,1469,0.318037
39664,1493,0.099328
39665,24,1.0
39665,1489,0.751249
39665,1493,0.248751
39666,24,1.0
39666,1453,0.301254
39666,1493,0.103888
39666,1507,0.594858
39667,24,1.0
39667,1496,0.021503
39667,1507,0.041304
39667,1524,0.937192
39668,24,1.0
39668,1465,0.005525
39668,1469,0.020984
39668,1482,0.814221
39668,1493,0.15927
39669,24,1.0
39669,1529,1.0
39701,24,1.0
39701,1494,1.0
39702,24,1.0
39702,1494,1.0
39705,24,1.0
39705,1494,1.0
39730,24,1.0
39730,1498,1.0
39735,24,1.0
39735,1460,0.999451
39735,1530,0.000549
39736,24,1.0
39736,1494,1.0
39737,24,1.0
39737,1528,1.0
39739,24,1.0
39739,1502,1.0
39740,24,1.0
39740,1494,0.681758
39740,1498,0.318242
39741,24,1.0
39741,1463,1.0
39743,24,1.0
39743,1494,0.717015
39743,1502,0.056231
39743,1503,0.226753
39744,24,1.0
39744,1457,0.051533
39744,1460,0.159182
39744,1528,0.789285
39745,24,1.0
39745,1454,0.371321
39745,1460,0.351577
39745,1499,0.277102
39746,24,1.0
39746,1498,1.0
39747,24,1.0
39747,1454,8.4e-05
39747,1499,0.999916
39750,24,1.0
39750,1460,0.027846
39750,1463,0.108326
39750,1503,0.40301
39750,1528,0.460818
39751,24,1.0
39751,1459,0.121297
39751,1463,0.20738
39751,1528,0.671323
39752,24,1.0
39752,1460,0.665545
39752,1528,0.334455
39753,24,1.0
39753,1494,1.0
39755,24,1.0
39755,1463,0.802062
39755,1503,0.197938
39756,24,1.0
39756,1459,0.140798
39756,1463,0.461315
39756,1498,0.397886
39759,24,1.0
39759,1463,0.000101
39759,1494,0.026444
39759,1503,0.973456
39762,24,1.0
39762,1503,1.0
39766,24,1.0
39766,1494,1.0
39767,24,1.0
39767,1460,0.264388
39767,1499,0.199062
39767,1528,0.53655
39769,24,1.0
39769,1460,0.05383
39769,1503,0.578711
39769,1530,0.367459
39771,24,1.0
39771,1528,1.0
39772,24,1.0
39772,1454,0.050537
39772,1460,0.923248
39772,1530,0.026215
39773,24,1.0
39773,1463,0.948751
39773,1498,0.051249
39776,24,1.0
39776,1459,0.813818
39776,1463,0.186182
39813,10,1.0
39813,440,0.133769
39813,455,0.468573
39813,485,0.397658
39815,10,1.0
39815,479,1.0
39817,10,1.0
39817,479,1.0
39819,10,1.0
39819,479,1.0
39823,10,1.0
39823,485,0.952449
39823,536,0.047551
39824,10,1.0
39824,466,0.70737
39824,485,0.29263
39825,10,1.0
39825,479,0.853911
39825,561,0.146089
39826,10,1.0
39826,571,1.0
39827,10,1.0
39827,501,1.0
39828,10,1.0
39828,501,1.0
39832,10,1.0
39832,485,1.0
39834,10,1.0
39834,479,1.0
39836,10,1.0
39836,466,0.137161
39836,556,0.862839
39837,10,1.0
39837,440,0.113334
39837,479,0.100367
39837,485,0.003932
39837,536,0.782367
39840,10,1.0
39840,556,1.0
39841,10,1.0
39841,440,0.173972
39841,485,0.709301
39841,536,0.116727
39842,10,1.0
39842,455,0.002599
39842,571,0.997401
39845,10,1.0
39845,485,0.004179
39845,536,0.141372
39845,561,0.854449
39846,10,1.0
39846,455,0.906899
39846,466,0.080505
39846,556,0.012596
39851,10,1.0
39851,466,0.920475
39851,556,0.079525
39854,10,1.0
39854,466,0.059787
39854,554,0.940213
39859,10,1.0
39859,536,0.032758
39859,561,0.967242
39861,10,1.0
39861,485,0.979732
39861,561,0.020268
39862,10,1.0
39862,440,0.414681
39862,455,0.585319
39866,10,1.0
39866,455,0.95763
39866,556,0.04237
39867,10,1.0
39867,466,0.190785
39867,554,0.451699
39867,556,0.265875
39867,564,0.091642
39870,10,1.0
39870,440,1.0
39877,10,1.0
39877,571,0.628917
39877,588,0.371083
39885,10,1.0
39885,571,1.0
39886,10,1.0
39886,455,0.028838
39886,556,0.928342
39886,571,0.04282
39897,10,1.0
39897,479,0.080384
39897,501,0.919616
40003,17,1.0
40003,1079,0.073799
40003,1148,0.926201
40004,17,1.0
40004,1132,1.0
40006,17,1.0
40006,1063,0.01097
40006,1154,0.98903
40007,17,1.0
40007,1094,1.0
40008,17,1.0
40008,1132,0.819881
40008,1150,0.180119
40009,17,1.0
40009,1065,0.059278
40009,1120,0.727262
40009,1151,0.21346
40010,17,1.0
40010,1135,1.0
40011,17,1.0
40011,1063,0.085029
40011,1094,0.714743
40011,1154,0.200228
40012,17,1.0
40012,1045,0.219591
40012,1132,0.780409
40013,17,1.0
40013,1057,0.096971
40013,1132,0.76582
40013,1150,0.137209
40014,17,1.0
40014,1098,0.000418
40014,1135,0.999582
40019,17,1.0
40019,1094,0.709367
40019,1148,0.290633
40020,17,1.0
40020,1132,1.0
40022,17,1.0
40022,1148,1.0
40023,17,1.0
40023,1098,0.600331
40023,1148,0.076816
40023,1150,0.322853
40025,17,1.0
40025,1098,1.0
40026,17,1.0
40026,1135,1.0
40031,17,1.0
40031,1094,0.064794
40031,1135,0.935206
40033,17,1.0
40033,1120,0.978306
40033,1157,0.021694
40036,17,1.0
40036,1094,1.0
40037,17,1.0
40037,1120,0.88017
40037,1132,0.114448
40037,1157,0.005382
40040,17,1.0
40040,1157,1.0
40041,17,1.0
40041,1098,1.0
40045,17,1.0
40045,1063,0.276882
40045,1154,0.723118
40046,17,1.0
40046,1045,0.167209
40046,1148,0.071402
40046,1150,0.761389
40047,17,1.0
40047,1057,0.953354
40047,1098,0.003815
40047,1150,0.042831
40049,17,1.0
40049,1120,1.0
40050,17,1.0
40050,1094,1.0
40051,17,1.0
40051,1089,0.032342
40051,1104,0.285929
40051,1132,0.681729
40052,17,1.0
40052,1104,0.37053
40052,1120,0.179665
40052,1132,0.449805
40055,17,1.0
40055,1094,0.295863
40055,1135,0.227629
40055,1154,0.476508
40056,17,1.0
40056,1135,1.0
40057,17,1.0
40057,1094,0.802924
40057,1148,0.197076
40058,17,1.0
40058,1094,1.0
40059,17,1.0
40059,1098,0.393865
40059,1135,0.606135
40060,17,1.0
40060,1120,1.0
40061,17,1.0
40061,1157,1.0
40062,17,1.0
40062,1120,1.0
40063,17,1.0
40063,1120,1.0
40065,17,1.0
40065,1148,0.995312
40065,1150,0.004688
40067,17,1.0
40067,1148,1.0
40068,17,1.0
40068,1094,0.690134
40068,1135,0.142883
40068,1148,0.166983
40069,17,1.0
40069,1120,0.022523
40069,1157,0.977477
40070,17,1.0
40070,1094,1.0
40071,17,1.0
40071,1057,0.050221
40071,1148,0.011041
40071,1150,0.938739
40075,17,1.0
40075,1063,0.212615
40075,1094,0.787385
40076,17,1.0
40076,1045,0.085897
40076,1079,0.037642
40076,1148,0.869121
40076,1150,0.00734
40077,17,1.0
40077,1135,1.0
40078,17,1.0
40078,1157,1.0
40104,17,1.0
40104,1124,1.0
40107,17,1.0
40107,1132,1.0
40108,17,1.0
40108,1124,1.0
40109,17,1.0
40109,1057,0.969903
40109,1098,0.030097
40110,17,1.0
40110,1057,1.0
40111,17,1.0
40111,1056,1.0
40115,17,1.0
40115,1056,1.0
40117,17,1.0
40117,1124,1.0
40118,17,1.0
40118,1098,1.0
40119,17,1.0
40119,1056,0.531474
40119,1085,0.424214
40119,1134,0.044312
40121,17,1.0
40121,1089,0.840918
40121,1124,0.159082
40140,17,1.0
40140,1056,0.96722
40140,1089,0.03278
40142,17,1.0
40142,1056,0.064325
40142,1124,0.935675
40143,17,1.0
40143,1056,1.0
40144,17,1.0
40144,1056,1.0
40145,17,1.0
40145,1056,1.0
40146,17,1.0
40146,1056,0.966739
40146,1124,0.033261
40150,17,1.0
40150,1057,0.960353
40150,1089,0.039647
40152,17,1.0
40152,1056,1.0
40155,17,1.0
40155,1124,1.0
40157,17,1.0
40157,1056,0.099177
40157,1124,0.900823
40160,17,1.0
40160,1089,1.0
40161,17,1.0
40161,1124,1.0
40162,17,1.0
40162,1089,1.0
40165,17,1.0
40165,1057,1.0
40170,17,1.0
40170,1056,1.0
40171,17,1.0
40171,1056,0.993703
40171,1124,0.006297
40175,17,1.0
40175,1056,0.193579
40175,1089,0.346773
40175,1124,0.459648
40176,17,1.0
40176,1056,0.64415
40176,1124,0.35585
40177,17,1.0
40177,1057,0.484899
40177,1089,0.443547
40177,1098,0.071554
40178,17,1.0
40178,1056,1.0
40202,17,1.0
40202,1098,1.0
40203,17,1.0
40203,1098,1.0
40204,17,1.0
40204,1098,1.0
40205,17,1.0
40205,1098,1.0
40206,17,1.0
40206,1098,1.0
40207,17,1.0
40207,1098,1.0
40208,17,1.0
40208,1098,1.0
40209,17,1.0
40209,1098,1.0
40210,17,1.0
40210,1098,1.0
40211,17,1.0
40211,1098,1.0
40212,17,1.0
40212,1098,1.0
40213,17,1.0
40213,1098,1.0
40214,17,1.0
40214,1098,1.0
40215,17,1.0
40215,1098,1.0
40216,17,1.0
40216,1098,1.0
40217,17,1.0
40217,1098,1.0
40218,17,1.0
40218,1098,1.0
40219,17,1.0
40219,1098,1.0
40220,17,1.0
40220,1098,1.0
40221,17,1.0
40221,1098,1.0
40222,17,1.0
40222,1098,1.0
40223,17,1.0
40223,1098,1.0
40228,17,1.0
40228,1098,1.0
40229,17,1.0
40229,1057,0.293477
40229,1098,0.706523
40231,17,1.0
40231,1098,1.0
40241,17,1.0
40241,1098,0.978424
40241,1135,0.021576
40242,17,1.0
40242,1098,1.0
40243,17,1.0
40243,1098,1.0
40245,17,1.0
40245,1098,0.719865
40245,1135,0.005623
40245,1148,0.274512
40258,17,1.0
40258,1098,1.0
40272,17,1.0
40272,1057,0.043305
40272,1098,0.956695
40280,17,1.0
40280,1098,1.0
40291,17,1.0
40291,1098,1.0
40299,17,1.0
40299,1057,0.005858
40299,1098,0.994142
40310,17,1.0
40310,1126,1.0
40311,17,1.0
40311,1048,0.009044
40311,1051,0.094814
40311,1133,0.893687
40311,1143,0.002456
40312,17,1.0
40312,1075,0.000807
40312,1141,0.999193
40313,17,1.0
40313,1145,1.0
40316,17,1.0
40316,1125,1.0
40322,17,1.0
40322,1125,1.0
40324,17,1.0
40324,1051,0.022035
40324,1076,0.017383
40324,1147,0.960582
40328,17,1.0
40328,1053,0.338634
40328,1065,0.269092
40328,1120,0.392274
40330,17,1.0
40330,1126,0.883777
40330,1157,0.116223
40334,17,1.0
40334,1048,1.0
40336,17,1.0
40336,1075,0.940264
40336,1097,0.017191
40336,1107,0.042545
40337,17,1.0
40337,1129,1.0
40339,17,1.0
40339,1099,1.0
40342,17,1.0
40342,1045,0.991511
40342,1126,0.004414
40342,1148,0.004075
40346,17,1.0
40346,1048,0.2008
40346,1125,0.640246
40346,1129,0.158954
40347,17,1.0
40347,1079,0.126362
40347,1147,0.112359
40347,1162,0.761279
40348,17,1.0
40348,1051,1.0
40350,17,1.0
40350,1133,1.0
40351,17,1.0
40351,1064,0.002991
40351,1074,0.056708
40351,1077,0.000855
40351,1145,0.939447
40353,17,1.0
40353,1048,0.00599
40353,1051,0.001248
40353,1067,0.058526
40353,1129,0.934235
40355,17,1.0
40355,1136,1.0
40356,17,1.0
40356,1099,1.0
40357,17,1.0
40357,1051,1.0
40358,17,1.0
40358,1048,1.0
40359,17,1.0
40359,1136,1.0
40360,17,1.0
40360,1048,0.96035
40360,1129,0.03965
40361,17,1.0
40361,1051,0.976912
40361,1076,0.00807
40361,1091,0.011766
40361,1129,0.000518
40361,1133,0.002734
40363,17,1.0
40363,1136,1.0
40370,17,1.0
40370,1091,0.223964
40370,1147,0.776036
40371,17,1.0
40371,1048,0.787914
40371,1125,0.212086
40372,17,1.0
40372,1045,0.055338
40372,1126,0.944662
40374,17,1.0
40374,1048,0.839851
40374,1051,0.043175
40374,1133,0.116974
40376,17,1.0
40376,1141,1.0
40379,17,1.0
40379,1079,0.067303
40379,1136,0.032259
40379,1147,0.900438
40380,17,1.0
40380,1075,0.075962
40380,1141,0.924038
40383,17,1.0
40383,1099,0.028021
40383,1147,2e-06
40383,1162,0.971977
40385,17,1.0
40385,1118,1.0
40387,17,1.0
40387,1125,0.775825
40387,1130,0.224175
40390,17,1.0
40390,1099,1.0
40391,17,1.0
40391,1067,0.993539
40391,1076,0.006461
40402,17,1.0
40402,1097,1.0
40403,17,1.0
40403,1082,0.143708
40403,1118,0.765551
40403,1144,0.090741
40404,17,1.0
40404,1118,1.0
40409,17,1.0
40409,1111,0.034196
40409,1142,0.020868
40409,1144,0.944936
40419,17,1.0
40419,1082,0.208481
40419,1111,0.5577
40419,1142,0.051487
40419,1144,0.182332
40422,17,1.0
40422,1053,0.943137
40422,1111,0.056863
40434,17,1.0
40434,1097,1.0
40437,17,1.0
40437,1065,0.523734
40437,1111,0.476266
40440,17,1.0
40440,1053,0.998786
40440,1111,0.001214
40442,17,1.0
40442,1065,0.461209
40442,1111,0.538791
40444,17,1.0
40444,1082,0.965797
40444,1111,0.034203
40445,17,1.0
40445,1144,1.0
40447,17,1.0
40447,1075,0.006779
40447,1097,0.945254
40447,1137,0.041304
40447,1144,0.006663
40448,17,1.0
40448,1111,1.0
40456,17,1.0
40456,1144,1.0
40460,17,1.0
40460,1144,1.0
40461,17,1.0
40461,1082,0.652143
40461,1118,0.347857
40464,17,1.0
40464,1053,0.722353
40464,1065,0.277647
40468,17,1.0
40468,1053,0.791165
40468,1126,0.067048
40468,1157,0.141788
40472,17,1.0
40472,1075,1.0
40475,17,1.0
40475,1118,1.0
40481,17,1.0
40481,1097,1.0
40484,17,1.0
40484,1065,0.008627
40484,1082,0.026995
40484,1111,0.964379
40486,17,1.0
40486,1068,0.014435
40486,1097,0.90465
40486,1137,0.080915
40489,17,1.0
40489,1065,0.144626
40489,1111,0.855374
40502,17,1.0
40502,1076,1.0
40503,17,1.0
40503,1076,1.0
40504,17,1.0
40504,1076,1.0
40505,17,1.0
40505,1076,1.0
40507,17,1.0
40507,1076,1.0
40508,17,1.0
40508,1076,1.0
40509,17,1.0
40509,1067,0.084575
40509,1076,0.915425
40510,17,1.0
40510,1076,1.0
40511,17,1.0
40511,1051,0.041471
40511,1076,0.909691
40511,1147,0.048831
40511,1162,7e-06
40513,17,1.0
40513,1076,1.0
40514,17,1.0
40514,1076,1.0
40515,17,1.0
40515,1067,0.080343
40515,1076,0.854625
40515,1099,0.065033
40516,17,1.0
40516,1051,0.13739
40516,1076,0.86261
40517,17,1.0
40517,1076,1.0
40526,17,1.0
40526,1076,1.0
40536,17,1.0
40536,1076,1.0
40601,17,1.0
40601,1079,0.888729
40601,1094,0.009401
40601,1148,0.043739
40601,1162,0.05813
40701,17,1.0
40701,1103,0.175659
40701,1105,0.214992
40701,1160,0.609348
40729,17,1.0
40729,1105,1.0
40734,17,1.0
40734,1103,0.955746
40734,1105,0.044254
40737,17,1.0
40737,1105,1.0
40740,17,1.0
40740,1105,1.0
40741,17,1.0
40741,1068,0.030477
40741,1105,0.969523
40744,17,1.0
40744,1068,0.022408
40744,1105,0.977592
40759,17,1.0
40759,1103,0.155072
40759,1160,0.844928
40763,17,1.0
40763,1103,0.120315
40763,1160,0.879685
40769,17,1.0
40769,1116,0.065222
40769,1160,0.934778
40771,17,1.0
40771,1103,0.865181
40771,1160,0.134819
40801,17,1.0
40801,1090,1.0
40803,17,1.0
40803,1108,1.0
40806,17,1.0
40806,1090,1.0
40807,17,1.0
40807,1090,1.0
40808,17,1.0
40808,1090,0.145699
40808,1108,0.854301
40810,17,1.0
40810,1090,0.904223
40810,1108,0.095777
40813,17,1.0
40813,1049,1.0
40815,17,1.0
40815,1090,1.0
40816,17,1.0
40816,1108,1.0
40818,17,1.0
40818,1090,1.0
