zip_census_tabulation_area,zip_code_name,2023_median_family_income,50pct_ami_4_persons,80pct_ami_4_persons,100pct_ami_4_persons,150pct_ami_4_persons,extremely_low_ami_4_persons
02048,"Mansfield, MA",124900,59150,94600,118300,177450,35500
02050,"Marshfield, MA",149300,74200,118450,148400,222600,44500
02052,"Medfield, MA",149300,74200,118450,148400,222600,44500
02053,"Medway, MA",149300,74200,118450,148400,222600,44500
02054,"Millis-Clicquot, MA",149300,74200,118450,148400,222600,44500
02056,"Norfolk, MA",149300,74200,118450,148400,222600,44500
02061,"Norwell, MA",149300,74200,118450,148400,222600,44500
02062,"Norwood, MA",149300,74200,118450,148400,222600,44500
02066,"Scituate, MA",149300,74200,118450,148400,222600,44500
02067,"Sharon, MA",149300,74200,118450,148400,222600,44500
02071,"South Walpole, MA",149300,74200,118450,148400,222600,44500
02072,"Stoughton, MA",149300,74200,118450,148400,222600,44500
02081,"Walpole, MA",149300,74200,118450,148400,222600,44500
02090,"Westwood, MA",149300,74200,118450,148400,222600,44500
02093,"Wrentham, MA",149300,74200,118450,148400,222600,44500
02108,"Boston, MA",149300,74200,118450,148400,222600,44500
02109,"Boston, MA",149300,74200,118450,148400,222600,44500
02110,"Boston, MA",149300,74200,118450,148400,222600,44500
02111,"Boston, MA",149300,74200,118450,148400,222600,44500
02113,"Boston, MA",149300,74200,118450,148400,222600,44500
02114,"Boston, MA",149300,74200,118450,148400,222600,44500
02115,"Boston, MA",149300,74200,118450,148400,222600,44500
02116,"Boston, MA",149300,74200,118450,148400,222600,44500
02118,"Boston, MA",149300,74200,118450,148400,222600,44500
02119,"Boston, MA",149300,74200,118450,148400,222600,44500
02120,"Boston, MA",149300,74200,118450,148400,222600,44500
02121,"Boston, MA",149300,74200,118450,148400,222600,44500
02122,"Boston, MA",149300,74200,118450,148400,222600,44500
02124,"Boston, MA",149300,74200,118450,148400,222600,44500
02125,"Boston, MA",149300,74200,118450,148400,222600,44500
02126,"Boston, MA",149300,74200,118450,148400,222600,44500
02127,"Boston, MA",149300,74200,118450,148400,222600,44500
02128,"Boston, MA",149300,74200,118450,148400,222600,44500
02129,"Boston, MA",149300,74200,118450,148400,222600,44500
02130,"Boston, MA",149300,74200,118450,148400,222600,44500
02131,"Boston, MA",149300,74200,118450,148400,222600,44500
02132,"Boston, MA",149300,74200,118450,148400,222600,44500
02133,"Boston, MA",149300,74200,118450,148400,222600,44500
02134,"Boston, MA",149300,74200,118450,148400,222600,44500
02135,"Boston, MA",149300,74200,118450,148400,222600,44500
02136,"Boston, MA",149300,74200,118450,148400,222600,44500
02138,"Cambridge, MA",149300,74200,118450,148400,222600,44500
02139,"Cambridge, MA",149300,74200,118450,148400,222600,44500
02140,"Cambridge, MA",149300,74200,118450,148400,222600,44500
02141,"Cambridge, MA",149300,74200,118450,148400,222600,44500
02142,"Cambridge, MA",149300,74200,118450,148400,222600,44500
02143,"Somerville, MA",149300,74200,118450,148400,222600,44500
02144,"Somerville, MA",149300,74200,118450,148400,222600,44500
02145,"Somerville, MA",149300,74200,118450,148400,222600,44500
02148,"Malden, MA",149300,74200,118450,148400,222600,44500
02149,"Everett, MA",149300,74200,118450,148400,222600,44500
02150,"Chelsea, MA",149300,74200,118450,148400,222600,44500
02151,"Revere, MA",149300,74200,118450,148400,222600,44500
02152,"Winthrop Town, MA",149300,74200,118450,148400,222600,44500
02155,"Medford, MA",149300,74200,118450,148400,222600,44500
02163,"Boston, MA",149300,74200,118450,148400,222600,44500
02169,"Quincy, MA",149300,74200,118450,148400,222600,44500
02170,"Quincy, MA",149300,74200,118450,148400,222600,44500
02171,"Quincy, MA",149300,74200,118450,148400,222600,44500
02176,"Melrose, MA",149300,74200,118450,148400,222600,44500
02180,"Stoneham, MA",149300,74200,118450,148400,222600,44500
02184,"Braintree Town, MA",149300,74200,118450,148400,222600,44500
02186,"Milton, MA",149300,74200,118450,148400,222600,44500
02188,"Weymouth Town, MA",149300,74200,118450,148400,222600,44500
02189,"Weymouth Town, MA",149300,74200,118450,148400,222600,44500
02190,"Weymouth Town, MA",149300,74200,118450,148400,222600,44500
02191,"Weymouth Town, MA",149300,74200,118450,148400,222600,44500
02199,"Boston, MA",149300,74200,118450,148400,222600,44500
02210,"Boston, MA",149300,74200,118450,148400,222600,44500
02215,"Boston, MA",149300,74200,118450,148400,222600,44500
02301,"Brockton, MA",113900,59150,94600,118300,177450,35500
02302,"Brockton, MA",113900,59150,94600,118300,177450,35500
02322,"Avon, MA",113900,59150,94600,118300,177450,35500
02324,"Bridgewater, MA",113900,59150,94600,118300,177450,35500
02325,"Bridgewater State College, Bridgewater, MA",113900,59150,94600,118300,177450,35500
02330,"Carver, MA",149300,74200,118450,148400,222600,44500
02332,"Duxbury, MA",149300,74200,118450,148400,222600,44500
02333,"East Bridgewater, MA",113900,59150,94600,118300,177450,35500
02338,"Halifax, MA",113900,59150,94600,118300,177450,35500
02339,"Hanover, MA",149300,74200,118450,148400,222600,44500
02341,"Hanson, MA",113900,59150,94600,118300,177450,35500
02343,"Holbrook, MA",149300,74200,118450,148400,222600,44500
02346,"Middleboro, MA",113900,59150,94600,118300,177450,35500
02347,"Lakeville, MA",113900,59150,94600,118300,177450,35500
02350,"Monponsett, MA (PO Boxes)",113900,59150,94600,118300,177450,35500
02351,"Abington, MA",113900,59150,94600,118300,177450,35500
02356,"North Easton, MA",152600,75400,94650,150800,226200,45250
02357,"Easton, North Easton, MA",152600,75400,94650,150800,226200,45250
02359,"Pembroke, MA",149300,74200,118450,148400,222600,44500
02360,"Plymouth, MA",149300,74200,118450,148400,222600,44500
02364,"Kingston, MA",149300,74200,118450,148400,222600,44500
02367,"Plympton, MA",113900,59150,94600,118300,177450,35500
02368,"Randolph, MA",149300,74200,118450,148400,222600,44500
02370,"Rockland, MA",149300,74200,118450,148400,222600,44500
02375,"South Easton, MA",152600,75400,94650,150800,226200,45250
02379,"West Bridgewater, MA",113900,59150,94600,118300,177450,35500
02382,"Whitman, MA",113900,59150,94600,118300,177450,35500
02420,"Lexington, MA",149300,74200,118450,148400,222600,44500
02421,"Lexington, MA",149300,74200,118450,148400,222600,44500
02445,"Brookline, MA",149300,74200,118450,148400,222600,44500
02446,"Brookline, MA",149300,74200,118450,148400,222600,44500
02451,"Waltham, MA",149300,74200,118450,148400,222600,44500
02452,"Waltham, MA",149300,74200,118450,148400,222600,44500
02453,"Waltham, MA",149300,74200,118450,148400,222600,44500
02457,"Wellesley, MA",149300,74200,118450,148400,222600,44500
02458,"Newton, MA",149300,74200,118450,148400,222600,44500
02459,"Newton, MA",149300,74200,118450,148400,222600,44500
02460,"Newton, MA",149300,74200,118450,148400,222600,44500
02461,"Newton, MA",149300,74200,118450,148400,222600,44500
02462,"Newton, MA",149300,74200,118450,148400,222600,44500
02464,"Newton, MA",149300,74200,118450,148400,222600,44500
02465,"Newton, MA",149300,74200,118450,148400,222600,44500
02466,"Newton, MA",149300,74200,118450,148400,222600,44500
02467,"Brookline, MA",149300,74200,118450,148400,222600,44500
02468,"Newton, MA",149300,74200,118450,148400,222600,44500
02472,"Watertown Town, MA",149300,74200,118450,148400,222600,44500
02474,"Arlington, MA",149300,74200,118450,148400,222600,44500
02476,"Arlington, MA",149300,74200,118450,148400,222600,44500
02478,"Belmont, MA",149300,74200,118450,148400,222600,44500
02481,"Wellesley, MA",149300,74200,118450,148400,222600,44500
02482,"Wellesley, MA",149300,74200,118450,148400,222600,44500
02492,"Needham, MA",149300,74200,118450,148400,222600,44500
02493,"Weston, MA",149300,74200,118450,148400,222600,44500
02494,"Needham, MA",149300,74200,118450,148400,222600,44500
02532,"Buzzards Bay, MA",124300,57550,92050,115100,172650,34550
02534,"Cataumet, MA (PO Boxes)",124300,57550,92050,115100,172650,34550
02535,"Chilmark, MA",124900,65100,100150,130200,195300,39050
02536,"East Falmouth, MA",124300,57550,92050,115100,172650,34550
02537,"East Sandwich, MA",124300,57550,92050,115100,172650,34550
02538,"White Island Shores, MA",149300,74200,118450,148400,222600,44500
02539,"Edgartown, MA",124900,65100,100150,130200,195300,39050
02540,"Falmouth, MA",124300,57550,92050,115100,172650,34550
02542,"Buzzards Bay, MA",124300,57550,92050,115100,172650,34550
02543,"Woods Hole, MA",124300,57550,92050,115100,172650,34550
02553,"Monument Beach, MA",124300,57550,92050,115100,172650,34550
02554,"Nantucket, MA",136300,72550,99700,145100,217650,43550
02556,"North Falmouth, MA",124300,57550,92050,115100,172650,34550
02557,"Oak Bluffs, MA (PO Boxes)",124900,65100,100150,130200,195300,39050
02558,"Onset, MA",149300,74200,118450,148400,222600,44500
02559,"Pocasset, MA",124300,57550,92050,115100,172650,34550
02561,"Sagamore, MA",124300,57550,92050,115100,172650,34550
02562,"Sagamore, MA",124300,57550,92050,115100,172650,34550
02563,"Sandwich, MA",124300,57550,92050,115100,172650,34550
02564,"Siasconset, MA",136300,72550,99700,145100,217650,43550
02568,"Vineyard Haven, MA",124900,65100,100150,130200,195300,39050
02571,"Wareham, MA",149300,74200,118450,148400,222600,44500
02575,"West Tisbury, MA (PO Boxes)",124900,65100,100150,130200,195300,39050
02576,"West Wareham, MA",113900,59150,94600,118300,177450,35500
02584,"Nantucket, MA",136300,72550,99700,145100,217650,43550
02601,"Barnstable Town, MA",124300,57550,92050,115100,172650,34550
02630,"Barnstable Town, MA",124300,57550,92050,115100,172650,34550
02631,"Brewster, MA",124300,57550,92050,115100,172650,34550
02632,"Barnstable Town, MA",124300,57550,92050,115100,172650,34550
02633,"Chatham, MA",124300,57550,92050,115100,172650,34550
02635,"Barnstable Town, MA",124300,57550,92050,115100,172650,34550
02637,"Barnstable Town, MA",124300,57550,92050,115100,172650,34550
02638,"Dennis, MA",124300,57550,92050,115100,172650,34550
02639,"Dennis Port, MA",124300,57550,92050,115100,172650,34550
02641,"East Dennis, MA",124300,57550,92050,115100,172650,34550
02642,"Eastham, MA",124300,57550,92050,115100,172650,34550
02643,"East Orleans, MA (PO Boxes)",124300,57550,92050,115100,172650,34550
02644,"Forestdale, MA",124300,57550,92050,115100,172650,34550
02645,"East Harwich, MA",124300,57550,92050,115100,172650,34550
02646,"Harwich Port, MA",124300,57550,92050,115100,172650,34550
02647,"Barnstable Town, MA",124300,57550,92050,115100,172650,34550
02648,"Barnstable Town, MA",124300,57550,92050,115100,172650,34550
02649,"Mashpee, MA",124300,57550,92050,115100,172650,34550
02650,"North Chatham, MA",124300,57550,92050,115100,172650,34550
02652,"North Truro, MA (PO Boxes)",124300,57550,92050,115100,172650,34550
02653,"Orleans, MA",124300,57550,92050,115100,172650,34550
02655,"Barnstable Town, MA",124300,57550,92050,115100,172650,34550
02657,"Provincetown, MA",124300,57550,92050,115100,172650,34550
02659,"South Chatham, MA",124300,57550,92050,115100,172650,34550
02660,"South Dennis, MA",124300,57550,92050,115100,172650,34550
02663,"South Wellfleet, MA (PO Boxes)",124300,57550,92050,115100,172650,34550
02664,"South Yarmouth, MA",124300,57550,92050,115100,172650,34550
02666,"Truro, MA (PO Boxes)",124300,57550,92050,115100,172650,34550
02667,"Wellfleet, MA",124300,57550,92050,115100,172650,34550
02668,"Barnstable Town, MA",124300,57550,92050,115100,172650,34550
02670,"West Dennis, MA",124300,57550,92050,115100,172650,34550
02671,"Northwest Harwich, MA",124300,57550,92050,115100,172650,34550
02672,"Barnstable Town, MA",124300,57550,92050,115100,172650,34550
02673,"West Yarmouth, MA",124300,57550,92050,115100,172650,34550
02675,"Yarmouth Port, MA",124300,57550,92050,115100,172650,34550
02702,"Assonet, MA",87700,49800,79700,99600,149400,30000
02703,"Attleboro, MA",106000,51200,81900,102400,153600,30700
02713,"Cuttyhunk, MA (PO Boxes)",124900,65100,100150,130200,195300,39050
02715,"Dighton, MA",106000,51200,81900,102400,153600,30700
02717,"East Freetown, MA",87700,49800,79700,99600,149400,30000
02718,"Taunton, MA",124900,59150,94600,118300,177450,35500
02719,"Fairhaven, MA",87700,49800,79700,99600,149400,30000
02720,"Fall River, MA",106000,51200,81900,102400,153600,30700
02721,"Fall River, MA",106000,51200,81900,102400,153600,30700
02723,"Fall River, MA",106000,51200,81900,102400,153600,30700
02724,"Fall River, MA",106000,51200,81900,102400,153600,30700
02725,"Somerset, MA",106000,51200,81900,102400,153600,30700
02726,"Somerset, MA",106000,51200,81900,102400,153600,30700
02738,"Marion, MA",113900,59150,94600,118300,177450,35500
02739,"Mattapoisett, MA",113900,59150,94600,118300,177450,35500
02740,"New Bedford, MA",87700,49800,79700,99600,149400,30000
02743,"Acushnet, MA",87700,49800,79700,99600,149400,30000
02744,"New Bedford, MA",87700,49800,79700,99600,149400,30000
02745,"New Bedford, MA",87700,49800,79700,99600,149400,30000
02746,"New Bedford, MA",87700,49800,79700,99600,149400,30000
02747,"North Dartmouth, MA",87700,49800,79700,99600,149400,30000
02748,"South Dartmouth, MA",87700,49800,79700,99600,149400,30000
02760,"North Attleboro, MA",106000,51200,81900,102400,153600,30700
02762,"Plainville, MA",149300,74200,118450,148400,222600,44500
02763,"Attleboro Falls, MA",106000,51200,81900,102400,153600,30700
02764,"North Dighton, MA",124900,59150,94600,118300,177450,35500
02766,"Norton, MA",124900,59150,94600,118300,177450,35500
02767,"Raynham, MA",124900,59150,94600,118300,177450,35500
02769,"Rehoboth, MA",106000,51200,81900,102400,153600,30700
02770,"Rochester, MA",113900,59150,94600,118300,177450,35500
02771,"Seekonk, MA",106000,51200,81900,102400,153600,30700
02777,"Swansea, MA",106000,51200,81900,102400,153600,30700
02779,"Berkley, MA",124900,59150,94600,118300,177450,35500
02780,"Taunton, MA",124900,59150,94600,118300,177450,35500
02790,"Westport, MA",87700,49800,79700,99600,149400,30000
02791,"Westport Point, MA (PO Boxes)",106000,51200,81900,102400,153600,30700
02802,"Albion, RI (PO Boxes)",106000,51200,81900,102400,153600,30700
02804,"Ashaway, RI",118400,55550,88850,111100,166650,33350
02806,"Barrington, RI",106000,51200,81900,102400,153600,30700
02807,"Block Island, RI (PO Boxes)",118400,55550,88850,111100,166650,33350
02808,"Bradford, RI",118400,55550,88850,111100,166650,33350
02809,"Bristol, RI",106000,51200,81900,102400,153600,30700
02812,"Carolina, RI",106000,51200,81900,102400,153600,30700
02813,"Charlestown, RI",106000,51200,81900,102400,153600,30700
02814,"Chepachet, RI",106000,51200,81900,102400,153600,30700
02815,"Clayville, RI",106000,51200,81900,102400,153600,30700
02816,"Coventry, RI",106000,51200,81900,102400,153600,30700
02817,"West Greenwich, RI",106000,51200,81900,102400,153600,30700
02818,"East Greenwich, RI",106000,51200,81900,102400,153600,30700
02822,"Exeter, RI",106000,51200,81900,102400,153600,30700
02823,"Fiskeville, RI (PO Boxes)",106000,51200,81900,102400,153600,30700
02824,"Forestdale, RI (PO Boxes)",106000,51200,81900,102400,153600,30700
02825,"Foster, RI",106000,51200,81900,102400,153600,30700
02826,"Glendale, RI (PO Boxes)",106000,51200,81900,102400,153600,30700
02827,"Greene, RI",106000,51200,81900,102400,153600,30700
02828,"Greenville, RI",106000,51200,81900,102400,153600,30700
02829,"Harmony, RI (PO Boxes)",106000,51200,81900,102400,153600,30700
02830,"Harrisville, RI",106000,51200,81900,102400,153600,30700
02831,"Hope, RI",106000,51200,81900,102400,153600,30700
02832,"Hope Valley, RI",106000,51200,81900,102400,153600,30700
02833,"Hopkinton, RI",118400,55550,88850,111100,166650,33350
02835,"Jamestown, RI",106000,51200,81900,102400,153600,30700
02836,"Kenyon, RI",106000,51200,81900,102400,153600,30700
02837,"Little Compton, RI",106000,51200,81900,102400,153600,30700
02838,"Manville, RI",106000,51200,81900,102400,153600,30700
02839,"Mapleville, RI",106000,51200,81900,102400,153600,30700
02840,"Newport, RI",135400,61750,94650,123500,185250,37050
02841,"Newport, RI",135400,61750,94650,123500,185250,37050
02842,"Newport East, RI",135400,61750,94650,123500,185250,37050
02852,"North Kingstown, RI",106000,51200,81900,102400,153600,30700
02857,"North Scituate, RI",106000,51200,81900,102400,153600,30700
02858,"Oakland, RI",106000,51200,81900,102400,153600,30700
02859,"Pascoag, RI",106000,51200,81900,102400,153600,30700
02860,"Pawtucket, RI",106000,51200,81900,102400,153600,30700
02861,"Pawtucket, RI",106000,51200,81900,102400,153600,30700
02863,"Central Falls, RI",106000,51200,81900,102400,153600,30700
02864,"Cumberland, RI",106000,51200,81900,102400,153600,30700
02865,"Lincoln, RI",106000,51200,81900,102400,153600,30700
02871,"Portsmouth, RI",135400,61750,94650,123500,185250,37050
02872,"Prudence Island, RI",135400,61750,94650,123500,185250,37050
02873,"Rockville, RI (PO Boxes)",118400,55550,88850,111100,166650,33350
02874,"Saunderstown, RI",106000,51200,81900,102400,153600,30700
02875,"Shannock, RI",106000,51200,81900,102400,153600,30700
02876,"Slatersville, RI",106000,51200,81900,102400,153600,30700
02878,"Tiverton, RI",106000,51200,81900,102400,153600,30700
02879,"Wakefield, RI",106000,51200,81900,102400,153600,30700
02881,"Kingston, RI",106000,51200,81900,102400,153600,30700
02882,"Narragansett, RI",106000,51200,81900,102400,153600,30700
02885,"Warren, RI",106000,51200,81900,102400,153600,30700
02886,"Warwick, RI",106000,51200,81900,102400,153600,30700
02888,"Warwick, RI",106000,51200,81900,102400,153600,30700
02889,"Warwick, RI",106000,51200,81900,102400,153600,30700
02891,"Westerly, RI",118400,55550,88850,111100,166650,33350
02892,"West Kingston, RI",106000,51200,81900,102400,153600,30700
02893,"West Warwick, RI",106000,51200,81900,102400,153600,30700
02894,"Wood River Junction, RI",106000,51200,81900,102400,153600,30700
02895,"Woonsocket, RI",106000,51200,81900,102400,153600,30700
02896,"North Smithfield, RI",106000,51200,81900,102400,153600,30700
02898,"Wyoming, RI",106000,51200,81900,102400,153600,30700
02903,"Providence, RI",106000,51200,81900,102400,153600,30700
02904,"Providence, RI",106000,51200,81900,102400,153600,30700
02905,"Providence, RI",106000,51200,81900,102400,153600,30700
02906,"Providence, RI",106000,51200,81900,102400,153600,30700
02907,"Providence, RI",106000,51200,81900,102400,153600,30700
02908,"Providence, RI",106000,51200,81900,102400,153600,30700
02909,"Providence, RI",106000,51200,81900,102400,153600,30700
