zcta,zip_code_name,median_family_income,ami_30,ami_50,ami_60,ami_80,ami_100,ami_150
05086,"West Topsham, VT",93000.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05088,"Wilder, VT (PO boxes)",100500.0,31200.0,50250.0,60300.0,80400.0,109700,164550
05089,"Windsor, VT",100500.0,31200.0,50250.0,60300.0,80400.0,109700,164550
05091,"Woodstock, VT",100500.0,31200.0,50250.0,60300.0,80400.0,109700,164550
05101,"Bellows Falls, VT",91600.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05141,"Cambridgeport, VT",91600.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05142,"Cavendish, VT",100500.0,31200.0,50250.0,60300.0,80400.0,109700,164550
05143,"Chester, VT",91600.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05146,"Grafton, VT",91600.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05148,"Londonderry, VT",91600.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05149,"Ludlow, VT",100500.0,31200.0,50250.0,60300.0,80400.0,109700,164550
05150,"North Springfield, VT",100500.0,31200.0,50250.0,60300.0,80400.0,109700,164550
05151,"Perkinsville, VT",100500.0,31200.0,50250.0,60300.0,80400.0,109700,164550
05152,"Peru, VT",101000.0,31200.0,49850.0,59820.0,79750.0,108900,163350
05153,"Proctorsville, VT",100500.0,31200.0,50250.0,60300.0,80400.0,109700,164550
05154,"Saxtons River, VT",91600.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05155,"South Londonderry, VT",91600.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05156,"Springfield, VT",100500.0,31200.0,50250.0,60300.0,80400.0,109700,164550
05158,"Westminster, VT",91600.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05161,"Weston, VT",100500.0,31200.0,50250.0,60300.0,80400.0,109700,164550
05201,"Bennington, VT",101000.0,31200.0,49850.0,59820.0,79750.0,108900,163350
05250,"Arlington, VT",101000.0,31200.0,49850.0,59820.0,79750.0,108900,163350
05251,"Dorset, VT",101000.0,31200.0,49850.0,59820.0,79750.0,108900,163350
05252,"East Arlington, VT",101000.0,31200.0,49850.0,59820.0,79750.0,108900,163350
05253,"East Dorset, VT",90800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05254,"Manchester, VT (PO boxes)",101000.0,31200.0,49850.0,59820.0,79750.0,108900,163350
05255,"Manchester Center, VT",101000.0,31200.0,49850.0,59820.0,79750.0,108900,163350
05257,"North Bennington, VT",101000.0,31200.0,49850.0,59820.0,79750.0,108900,163350
05260,"North Pownal, VT",101000.0,31200.0,49850.0,59820.0,79750.0,108900,163350
05261,"Pownal, VT",101000.0,31200.0,49850.0,59820.0,79750.0,108900,163350
05262,"Shaftsbury, VT",101000.0,31200.0,49850.0,59820.0,79750.0,108900,163350
05301,"Brattleboro, VT",91600.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05340,"Bondville, VT",101000.0,31200.0,49850.0,59820.0,79750.0,108900,163350
05341,"East Dover, VT",91600.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05342,"Jacksonville, VT",91600.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05343,"Jamaica, VT",91600.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05344,"Marlboro, VT (PO boxes)",91600.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05345,"Newfane, VT",91600.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05346,"Putney, VT",91600.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05350,"Readsboro, VT",101000.0,31200.0,49850.0,59820.0,79750.0,108900,163350
05351,"South Newfane, VT",91600.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05352,"Stamford, VT",101000.0,31200.0,49850.0,59820.0,79750.0,108900,163350
05353,"Townshend, VT",91600.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05354,"Vernon, VT",91600.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05355,"Wardsboro, VT",91600.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05356,"West Dover, VT",91600.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05358,"West Halifax, VT",91600.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05359,"West Townshend, VT",91600.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05360,"West Wardsboro, VT",91600.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05361,"Whitingham, VT",91600.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05362,"Williamsville, VT",91600.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05363,"Wilmington, VT",91600.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05401,"Burlington, VT",118900.0,35650.0,59450.0,71340.0,95100.0,129800,194700
05403,"South Burlington, VT",118900.0,35650.0,59450.0,71340.0,95100.0,129800,194700
05404,"Winooski, VT",118900.0,35650.0,59450.0,71340.0,95100.0,129800,194700
05405,"Burlington, VT",118900.0,35650.0,59450.0,71340.0,95100.0,129800,194700
05408,"Burlington, VT",118900.0,35650.0,59450.0,71340.0,95100.0,129800,194700
05439,"Colchester, VT",118900.0,35650.0,59450.0,71340.0,95100.0,129800,194700
05440,"Alburgh, VT",118900.0,35650.0,59450.0,71340.0,95100.0,129800,194700
05441,"Bakersfield, VT",118900.0,35650.0,59450.0,71340.0,95100.0,129800,194700
05442,"Belvidere Center, VT",92800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05443,"Bristol, VT",110600.0,32700.0,54500.0,65400.0,87200.0,116100,174150
05444,"Cambridge, VT",92800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05445,"Charlotte, VT",118900.0,35650.0,59450.0,71340.0,95100.0,129800,194700
05446,"Colchester, VT",118900.0,35650.0,59450.0,71340.0,95100.0,129800,194700
05447,"East Berkshire, VT",118900.0,35650.0,59450.0,71340.0,95100.0,129800,194700
05448,"East Fairfield, VT",118900.0,35650.0,59450.0,71340.0,95100.0,129800,194700
05450,"Enosburg Falls, VT",118900.0,35650.0,59450.0,71340.0,95100.0,129800,194700
05452,"Essex Junction, VT",118900.0,35650.0,59450.0,71340.0,95100.0,129800,194700
05454,"Fairfax, VT",118900.0,35650.0,59450.0,71340.0,95100.0,129800,194700
05455,"Fairfield, VT",118900.0,35650.0,59450.0,71340.0,95100.0,129800,194700
05456,"Ferrisburgh, VT",110600.0,32700.0,54500.0,65400.0,87200.0,116100,174150
05457,"Franklin, VT",118900.0,35650.0,59450.0,71340.0,95100.0,129800,194700
05458,"Grand Isle, VT",118900.0,35650.0,59450.0,71340.0,95100.0,129800,194700
05459,"Highgate Center, VT",118900.0,35650.0,59450.0,71340.0,95100.0,129800,194700
05461,"Hinesburg, VT",110600.0,32700.0,54500.0,65400.0,87200.0,116100,174150
05462,"Huntington, VT",110600.0,32700.0,54500.0,65400.0,87200.0,116100,174150
05463,"Isle La Motte, VT",118900.0,35650.0,59450.0,71340.0,95100.0,129800,194700
05464,"Jeffersonville, VT",92800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05465,"Jericho, VT",118900.0,35650.0,59450.0,71340.0,95100.0,129800,194700
05468,"Milton, VT",118900.0,35650.0,59450.0,71340.0,95100.0,129800,194700
05471,"Montgomery Center, VT",84700.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05472,"New Haven, VT",110600.0,32700.0,54500.0,65400.0,87200.0,116100,174150
05473,"North Ferrisburgh, VT",110600.0,32700.0,54500.0,65400.0,87200.0,116100,174150
05474,"North Hero, VT",118900.0,35650.0,59450.0,71340.0,95100.0,129800,194700
05476,"Richford, VT",118900.0,35650.0,59450.0,71340.0,95100.0,129800,194700
05477,"Richmond, VT",118900.0,35650.0,59450.0,71340.0,95100.0,129800,194700
05478,"Saint Albans, VT",118900.0,35650.0,59450.0,71340.0,95100.0,129800,194700
05481,"Saint Albans Bay, VT (PO boxes)",118900.0,35650.0,59450.0,71340.0,95100.0,129800,194700
05482,"Shelburne, VT",118900.0,35650.0,59450.0,71340.0,95100.0,129800,194700
05483,"Sheldon, VT",118900.0,35650.0,59450.0,71340.0,95100.0,129800,194700
05485,"Sheldon Springs, VT (PO boxes)",118900.0,35650.0,59450.0,71340.0,95100.0,129800,194700
05486,"South Hero, VT",118900.0,35650.0,59450.0,71340.0,95100.0,129800,194700
05487,"Starksboro, VT",110600.0,32700.0,54500.0,65400.0,87200.0,116100,174150
05488,"Swanton, VT",118900.0,35650.0,59450.0,71340.0,95100.0,129800,194700
05489,"Underhill, VT",118900.0,35650.0,59450.0,71340.0,95100.0,129800,194700
05491,"Vergennes, VT",110600.0,32700.0,54500.0,65400.0,87200.0,116100,174150
05492,"Waterville, VT",92800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05494,"Westford, VT",118900.0,35650.0,59450.0,71340.0,95100.0,129800,194700
05495,"Williston, VT",118900.0,35650.0,59450.0,71340.0,95100.0,129800,194700
05602,"Montpelier, VT",105400.0,31600.0,52700.0,63240.0,84300.0,110400,165600
05640,"Adamant, VT",105400.0,31600.0,52700.0,63240.0,84300.0,110400,165600
05641,"Barre, VT",93000.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05647,"Cabot, VT",105400.0,31600.0,52700.0,63240.0,84300.0,110400,165600
05648,"Calais, VT",105400.0,31600.0,52700.0,63240.0,84300.0,110400,165600
05649,"East Barre, VT",93000.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05650,"East Calais, VT",105400.0,31600.0,52700.0,63240.0,84300.0,110400,165600
05651,"East Montpelier, VT",105400.0,31600.0,52700.0,63240.0,84300.0,110400,165600
05652,"Eden, VT",92800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05653,"Eden Mills, VT",92800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05654,"Graniteville, VT",93000.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05655,"Hyde Park, VT",92800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05656,"Johnson, VT",92800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05658,"Marshfield, VT",105400.0,31600.0,52700.0,63240.0,84300.0,110400,165600
05660,"Moretown, VT",105400.0,31600.0,52700.0,63240.0,84300.0,110400,165600
05661,"Morrisville, VT",92800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05663,"Northfield, VT",93000.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05664,"Northfield Falls, VT (PO boxes)",105400.0,31600.0,52700.0,63240.0,84300.0,110400,165600
05666,"North Montpelier, VT",105400.0,31600.0,52700.0,63240.0,84300.0,110400,165600
05667,"Plainfield, VT",105400.0,31600.0,52700.0,63240.0,84300.0,110400,165600
05669,"Roxbury, VT",93000.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05670,"South Barre, VT (PO boxes)",105400.0,31600.0,52700.0,63240.0,84300.0,110400,165600
05672,"Stowe, VT",92800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05673,"Waitsfield, VT",105400.0,31600.0,52700.0,63240.0,84300.0,110400,165600
05674,"Warren, VT",105400.0,31600.0,52700.0,63240.0,84300.0,110400,165600
05675,"Washington, VT",93000.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05676,"Waterbury, VT",105400.0,31600.0,52700.0,63240.0,84300.0,110400,165600
05677,"Waterbury Center, VT",105400.0,31600.0,52700.0,63240.0,84300.0,110400,165600
05678,"Websterville, VT (PO boxes)",105400.0,31600.0,52700.0,63240.0,84300.0,110400,165600
05679,"Williamstown, VT",93000.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05680,"Wolcott, VT",92800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05681,"Woodbury, VT",105400.0,31600.0,52700.0,63240.0,84300.0,110400,165600
05682,"Worcester, VT",105400.0,31600.0,52700.0,63240.0,84300.0,110400,165600
05701,"Rutland, VT",90800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05730,"Belmont, VT",90800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05731,"Benson, VT (PO boxes)",90800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05732,"Bomoseen, VT",90800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05733,"Brandon, VT",90800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05734,"Bridport, VT",110600.0,32700.0,54500.0,65400.0,87200.0,116100,174150
05735,"Castleton, VT",90800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05736,"Center Rutland, VT",90800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05737,"Chittenden, VT",90800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05738,"Cuttingsville, VT",90800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05739,"Danby, VT",90800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05742,"East Wallingford, VT",90800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05743,"Fair Haven, VT",90800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05744,"Florence, VT",90800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05746,"Gaysville, VT (PO boxes)",100500.0,31200.0,50250.0,60300.0,80400.0,109700,164550
05747,"Granville, VT",110600.0,32700.0,54500.0,65400.0,87200.0,116100,174150
05748,"Hancock, VT",110600.0,32700.0,54500.0,65400.0,87200.0,116100,174150
05751,"Killington, VT",90800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05753,"Middlebury, VT",110600.0,32700.0,54500.0,65400.0,87200.0,116100,174150
05757,"Middletown Springs, VT",90800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05758,"Mount Holly, VT",90800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05759,"North Clarendon, VT",90800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05760,"Orwell, VT",90800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05761,"Pawlet, VT",90800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05762,"Pittsfield, VT",90800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05763,"Pittsford, VT",90800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05764,"Poultney, VT",90800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05765,"Proctor, VT",90800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05766,"Ripton, VT",110600.0,32700.0,54500.0,65400.0,87200.0,116100,174150
05767,"Rochester, VT",90800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05768,"Rupert, VT (PO boxes)",101000.0,31200.0,49850.0,59820.0,79750.0,108900,163350
05769,"Salisbury, VT",110600.0,32700.0,54500.0,65400.0,87200.0,116100,174150
05770,"Shoreham, VT",110600.0,32700.0,54500.0,65400.0,87200.0,116100,174150
05772,"Stockbridge, VT",100500.0,31200.0,50250.0,60300.0,80400.0,109700,164550
05773,"Wallingford, VT",90800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05774,"Wells, VT",90800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05775,"West Pawlet, VT",90800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05776,"West Rupert, VT",101000.0,31200.0,49850.0,59820.0,79750.0,108900,163350
05777,"West Rutland, VT",90800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05778,"Whiting, VT",90800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05819,"Saint Johnsbury, VT",88800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05820,"Albany, VT",84700.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05821,"Barnet, VT",88800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05822,"Barton, VT",84700.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05824,"Concord, VT",69500.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05825,"Coventry, VT (PO boxes)",84700.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05826,"Craftsbury, VT",84700.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05827,"Craftsbury Common, VT",84700.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05828,"Danville, VT",88800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05829,"Derby, VT",84700.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05830,"Derby Line, VT",84700.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05832,"East Burke, VT",88800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05833,"East Charleston, VT",84700.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05836,"East Hardwick, VT",88800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05837,"East Haven, VT",69500.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05839,"Glover, VT",84700.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05840,"Granby, VT (PO boxes)",69500.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05841,"Greensboro, VT",84700.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05842,"Greensboro Bend, VT",84700.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05843,"Hardwick, VT",88800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05845,"Irasburg, VT",84700.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05846,"Island Pond, VT",69500.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05847,"Lowell, VT",84700.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05850,"Lyndon Center, VT",88800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05851,"Lyndonville, VT",88800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05853,"Morgan, VT",84700.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05855,"Newport, VT",84700.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05857,"Newport Center, VT",84700.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05858,"North Concord, VT",69500.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05859,"North Troy, VT",84700.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05860,"Orleans, VT",84700.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05862,"Peacham, VT",88800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05866,"Sheffield, VT",88800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05867,"Sutton, VT",88800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05868,"Troy, VT",84700.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05871,"West Burke, VT",88800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05872,"West Charleston, VT",84700.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05873,"West Danville, VT",88800.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05874,"Westfield, VT",84700.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05875,"Barton, VT",84700.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05901,"Averill, VT (PO boxes)",69500.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05902,"Beecher Falls, VT",69500.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05903,"Canaan, VT",69500.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05904,"Gilman, VT",69500.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05905,"Guildhall, VT",69500.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05906,"Lunenburg, VT",69500.0,31200.0,47500.0,57000.0,76000.0,104200,155550
05907,"Norton, VT",69500.0,31200.0,47500.0,57000.0,76000.0,104200,155550
06001,"Avon, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06002,"Bloomfield, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06010,"Bristol, CT",,34740.0,57900.0,69480.0,92640.0,115800,173700
06013,"Burlington, CT",,34920.0,58200.0,69840.0,93120.0,116400,174600
06016,"Broad Brook, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06018,"Canaan, CT",,34920.0,58200.0,69840.0,93120.0,116400,174600
06019,"Canton, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06020,"Canton Center, CT (PO boxes)",,37980.0,63300.0,75960.0,101280.0,126600,189900
06021,"Colebrook, CT",,34920.0,58200.0,69840.0,93120.0,116400,174600
06022,"Collinsville, CT (PO boxes)",,37980.0,63300.0,75960.0,101280.0,126600,189900
06023,"East Berlin, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06024,"East Canaan, CT",,34920.0,58200.0,69840.0,93120.0,116400,174600
06026,"East Granby, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06027,"East Hartland, CT",,34920.0,58200.0,69840.0,93120.0,116400,174600
06029,"Ellington, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06031,"Falls Village, CT",,34920.0,58200.0,69840.0,93120.0,116400,174600
06032,"Farmington, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06033,"Glastonbury, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06035,"Granby, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06037,"Berlin, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06039,"Lakeville, CT",,34920.0,58200.0,69840.0,93120.0,116400,174600
06040,"Manchester, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06042,"Manchester, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06043,"Bolton, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06051,"New Britain, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06052,"New Britain, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06053,"New Britain, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06057,"New Hartford, CT",,34920.0,58200.0,69840.0,93120.0,116400,174600
06058,"Norfolk, CT",,34920.0,58200.0,69840.0,93120.0,116400,174600
06059,"North Canton, CT (PO boxes)",,37980.0,63300.0,75960.0,101280.0,126600,189900
06060,"North Granby, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06061,"Pine Meadow, CT (PO boxes)",,34920.0,58200.0,69840.0,93120.0,116400,174600
06062,"Plainville, CT",,34740.0,57900.0,69480.0,92640.0,115800,173700
06063,"Barkhamsted, CT",,34920.0,58200.0,69840.0,93120.0,116400,174600
06065,"Riverton, CT",,34920.0,58200.0,69840.0,93120.0,116400,174600
06066,"Vernon Rockville, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06067,"Rocky Hill, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06068,"Salisbury, CT",,34920.0,58200.0,69840.0,93120.0,116400,174600
06069,"Sharon, CT",,34920.0,58200.0,69840.0,93120.0,116400,174600
06070,"Simsbury, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06071,"Somers, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06072,"Somersville, CT (PO boxes)",,37980.0,63300.0,75960.0,101280.0,126600,189900
06073,"South Glastonbury, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06074,"South Windsor, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06076,"Stafford Springs, CT",,34740.0,57900.0,69480.0,92640.0,115800,173700
06078,"Suffield, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06079,"Taconic, CT (PO boxes)",,34920.0,58200.0,69840.0,93120.0,116400,174600
06080,"Suffield, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06081,"Tariffville, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06082,"Enfield, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06084,"Tolland, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06085,"Unionville, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06088,"East Windsor, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06089,"Weatogue, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06090,"West Granby, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06091,"West Hartland, CT",,34920.0,58200.0,69840.0,93120.0,116400,174600
06092,"West Simsbury, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06093,"West Suffield, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06095,"Windsor, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06096,"Windsor Locks, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06098,"Winsted, CT",,34920.0,58200.0,69840.0,93120.0,116400,174600
06103,"Hartford, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06105,"Hartford, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06106,"Hartford, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06107,"West Hartford, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06108,"East Hartford, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06109,"Wethersfield, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06110,"West Hartford, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06111,"Newington, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06112,"Hartford, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06114,"Hartford, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06117,"West Hartford, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06118,"East Hartford, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06119,"West Hartford, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06120,"Hartford, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06226,"Willimantic, CT",,34110.0,56850.0,68220.0,90960.0,113700,170550
06231,"Amston, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06232,"Andover, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06234,"Brooklyn, CT",,34110.0,56850.0,68220.0,90960.0,113700,170550
06235,"Chaplin, CT",,34110.0,56850.0,68220.0,90960.0,113700,170550
06237,"Columbia, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06238,"Coventry, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06239,"Danielson, CT",,34110.0,56850.0,68220.0,90960.0,113700,170550
06241,"Dayville, CT",,34110.0,56850.0,68220.0,90960.0,113700,170550
06242,"Eastford, CT",,34110.0,56850.0,68220.0,90960.0,113700,170550
06243,"East Killingly, CT",,34110.0,56850.0,68220.0,90960.0,113700,170550
06247,"Hampton, CT",,34110.0,56850.0,68220.0,90960.0,113700,170550
06248,"Hebron, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06249,"Lebanon, CT",,42330.0,70550.0,84660.0,112880.0,141100,211650
06250,"Mansfield Center, CT",,34110.0,56850.0,68220.0,90960.0,113700,170550
06254,"North Franklin, CT",,34110.0,56850.0,68220.0,90960.0,113700,170550
06255,"North Grosvenordale, CT",,34110.0,56850.0,68220.0,90960.0,113700,170550
06256,"North Windham, CT",,34110.0,56850.0,68220.0,90960.0,113700,170550
06258,"Pomfret, CT (PO boxes)",,34110.0,56850.0,68220.0,90960.0,113700,170550
06259,"Pomfret Center, CT",,34110.0,56850.0,68220.0,90960.0,113700,170550
06260,"Putnam, CT",,34110.0,56850.0,68220.0,90960.0,113700,170550
06262,"Quinebaug, CT",,34110.0,56850.0,68220.0,90960.0,113700,170550
06263,"Rogers, CT (PO boxes)",,34110.0,56850.0,68220.0,90960.0,113700,170550
06264,"Scotland, CT",,34110.0,56850.0,68220.0,90960.0,113700,170550
06266,"South Windham, CT",,34110.0,56850.0,68220.0,90960.0,113700,170550
06268,"Storrs Mansfield, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06269,"Storrs Mansfield, CT",,37980.0,63300.0,75960.0,101280.0,126600,189900
06277,"Thompson, CT",,34110.0,56850.0,68220.0,90960.0,113700,170550
06278,"Ashford, CT",,34110.0,56850.0,68220.0,90960.0,113700,170550
